,Tp,Te,Hs,Pw
0,1.7505000000000002,1.5,0.25,9.852485364297333
1,2.9175,2.5,0.25,70.60282408999878
2,2.9175,2.5,0.75,621.4691331352205
3,4.0845,3.5,0.25,114.43394401782221
4,4.0845,3.5,0.75,983.1983353086263
5,4.0845,3.5,1.25,2660.11560318169
6,5.2515,4.5,0.25,136.8491676813654
7,5.2515,4.5,0.75,1165.0132706829338
8,5.2515,4.5,1.25,3128.8522724605255
9,5.2515,4.5,1.75,5970.998979313013
10,6.4185,5.5,0.25,140.15616826145717
11,6.4185,5.5,0.75,1194.0895213260392
12,6.4185,5.5,1.25,3210.890695585513
13,6.4185,5.5,1.75,6142.432358444744
14,6.4185,5.5,2.25,9989.714602297634
15,7.585500000000001,6.5,0.25,131.98076967884302
16,7.585500000000001,6.5,0.75,1145.1552435166805
17,7.585500000000001,6.5,1.25,3063.530543372144
18,7.585500000000001,6.5,1.75,5903.9467365396595
19,7.585500000000001,6.5,2.25,9549.473830308893
20,7.585500000000001,6.5,2.75,13950.42814615908
21,7.585500000000001,6.5,3.25,19394.510094741516
22,7.585500000000001,6.5,3.75,26054.071991175064
23,8.7525,7.5,0.25,123.3445975644974
24,8.7525,7.5,0.75,1063.8279886416415
25,8.7525,7.5,1.25,2842.287133807153
26,8.7525,7.5,1.75,5490.248718285862
27,8.7525,7.5,2.25,9178.931590222206
28,8.7525,7.5,2.75,13534.444714224093
29,8.7525,7.5,3.25,18805.05289761394
30,8.7525,7.5,3.75,24729.858923055934
31,8.7525,7.5,4.25,30383.240504263984
32,9.919500000000001,8.5,0.25,114.31230402141206
33,9.919500000000001,8.5,0.75,967.3035259523457
34,9.919500000000001,8.5,1.25,2723.3739514176564
35,9.919500000000001,8.5,1.75,5146.458217569773
36,9.919500000000001,8.5,2.25,8217.116229754098
37,9.919500000000001,8.5,2.75,12458.597956721143
38,9.919500000000001,8.5,3.25,16911.770371216604
39,9.919500000000001,8.5,3.75,21798.668504728084
40,9.919500000000001,8.5,4.25,28187.121884273638
41,9.919500000000001,8.5,4.75,36035.259117159534
42,9.919500000000001,8.5,5.25,43076.920210521304
43,11.086500000000001,9.5,0.25,110.2518561753586
44,11.086500000000001,9.5,0.75,897.1086962883794
45,11.086500000000001,9.5,1.25,2374.408105750012
46,11.086500000000001,9.5,1.75,4859.4376115852165
47,11.086500000000001,9.5,2.25,7596.433171230366
48,11.086500000000001,9.5,2.75,11885.685212461498
49,11.086500000000001,9.5,3.25,15078.177381706168
50,11.086500000000001,9.5,3.75,20110.35772762339
51,11.086500000000001,9.5,4.25,27159.674583587366
52,11.086500000000001,9.5,4.75,32229.93153016254
53,11.086500000000001,9.5,5.25,38887.40295266407
54,11.086500000000001,9.5,5.75,47539.154749699075
55,11.086500000000001,9.5,6.25,54588.75251173477
56,12.2535,10.5,0.25,93.49099508455251
57,12.2535,10.5,0.75,794.3586706196986
58,12.2535,10.5,1.25,2136.8207036654653
59,12.2535,10.5,1.75,4296.579373876337
60,12.2535,10.5,2.25,7335.24990823378
61,12.2535,10.5,2.75,10106.373029414199
62,12.2535,10.5,3.25,13706.89216278169
63,12.2535,10.5,3.75,19342.016618790512
64,12.2535,10.5,4.25,24288.431445685037
65,12.2535,10.5,4.75,27923.71994367642
66,12.2535,10.5,5.25,34696.80830756077
67,12.2535,10.5,5.75,44174.4985808937
68,12.2535,10.5,6.25,47465.993868568934
69,12.2535,10.5,6.75,53811.535758440856
70,12.2535,10.5,7.25,61828.32031241006
71,12.2535,10.5,7.75,68799.10624715083
72,12.2535,10.5,8.25,84381.60312366606
73,13.4205,11.5,0.25,82.99473805561827
74,13.4205,11.5,0.75,715.8790499559243
75,13.4205,11.5,1.25,1987.1823663432829
76,13.4205,11.5,1.75,3886.4131800801856
77,13.4205,11.5,2.25,6525.540992691803
78,13.4205,11.5,2.75,9464.393521774193
79,13.4205,11.5,3.25,12639.630586898671
80,13.4205,11.5,3.75,17091.89529504992
81,13.4205,11.5,4.25,21175.00941693853
82,13.4205,11.5,4.75,25671.302617520167
83,13.4205,11.5,5.25,32190.159830772616
84,13.4205,11.5,5.75,38039.24131047888
85,13.4205,11.5,6.25,44197.46577370095
86,13.4205,11.5,6.75,50123.176475894405
87,13.4205,11.5,7.25,55756.55975886727
88,13.4205,11.5,7.75,64473.277636328654
89,13.4205,11.5,8.25,74607.45604189884
90,13.4205,11.5,8.75,80088.73084989308
91,14.5875,12.5,0.25,74.4860153177558
92,14.5875,12.5,0.75,690.8844531921055
93,14.5875,12.5,1.25,1856.8928613418484
94,14.5875,12.5,1.75,3334.7822961995807
95,14.5875,12.5,2.25,6004.082005470571
96,14.5875,12.5,2.75,8380.255913296829
97,14.5875,12.5,3.25,11565.029558576754
98,14.5875,12.5,3.75,15322.451552004675
99,14.5875,12.5,4.25,19648.83726808621
100,14.5875,12.5,4.75,24621.88624885228
101,14.5875,12.5,5.25,28245.224004653992
102,14.5875,12.5,5.75,33374.68668394283
103,14.5875,12.5,6.25,39813.97875347903
104,14.5875,12.5,6.75,45075.05973807667
105,14.5875,12.5,7.25,50256.07255497825
106,14.5875,12.5,7.75,59697.011817967476
107,14.5875,12.5,8.25,68380.0362402672
108,14.5875,12.5,8.75,72060.94925365564
109,15.7545,13.5,0.25,69.25757682158884
110,15.7545,13.5,0.75,633.5225150506678
111,15.7545,13.5,1.25,1796.6346822112553
112,15.7545,13.5,1.75,3361.9472468308227
113,15.7545,13.5,2.25,5284.453563028425
114,15.7545,13.5,2.75,8032.25286405347
115,15.7545,13.5,3.25,10763.828411116798
116,15.7545,13.5,3.75,13792.197081505179
117,15.7545,13.5,4.25,18101.539114131
118,15.7545,13.5,4.75,21318.816237586852
119,15.7545,13.5,5.25,25638.121539371332
120,15.7545,13.5,5.75,30773.02473533242
121,15.7545,13.5,6.25,36315.562231949
122,15.7545,13.5,6.75,42160.36570164239
123,15.7545,13.5,7.25,47649.65090191593
124,15.7545,13.5,7.75,55915.40955456313
125,15.7545,13.5,8.25,59065.98920795984
126,15.7545,13.5,8.75,61892.35076167291
127,16.9215,14.5,0.25,64.82235522378738
128,16.9215,14.5,0.75,573.2767559794739
129,16.9215,14.5,1.25,1588.0595700784872
130,16.9215,14.5,1.75,3031.17339145619
131,16.9215,14.5,2.25,4699.298104076144
132,16.9215,14.5,2.75,7169.673882649413
133,16.9215,14.5,3.25,9917.094299544968
134,16.9215,14.5,3.75,13553.9034876832
135,16.9215,14.5,4.25,16576.4391260034
136,16.9215,14.5,4.75,20523.65213102172
137,16.9215,14.5,5.25,23134.58524034976
138,16.9215,14.5,5.75,28663.97731345335
139,16.9215,14.5,6.25,37212.56386639341
140,16.9215,14.5,6.75,38130.24890086521
141,16.9215,14.5,7.25,42449.970159843804
142,16.9215,14.5,7.75,48850.77613546485
143,16.9215,14.5,8.25,59569.42165827819
144,16.9215,14.5,8.75,64552.36476538944
145,18.0885,15.5,0.25,64.50430090946661
146,18.0885,15.5,0.75,515.0745028260246
147,18.0885,15.5,1.25,1457.99793614241
148,18.0885,15.5,1.75,2879.750086098545
149,18.0885,15.5,2.25,4550.069938828523
150,18.0885,15.5,2.75,6537.1918433871715
151,18.0885,15.5,3.25,9166.830380942307
152,18.0885,15.5,3.75,11521.854171353283
153,18.0885,15.5,4.25,15513.206752768376
154,18.0885,15.5,4.75,19129.491858460075
155,18.0885,15.5,5.25,22867.080720749338
156,18.0885,15.5,5.75,26786.309561788206
157,18.0885,15.5,6.25,31920.021593362006
158,18.0885,15.5,6.75,37971.46927504191
159,18.0885,15.5,7.25,40992.69094029184
160,18.0885,15.5,7.75,46325.555189142964
161,18.0885,15.5,8.25,53692.60278895305
162,18.0885,15.5,8.75,62417.36136317414
163,19.2555,16.5,0.25,55.71158065011211
164,19.2555,16.5,0.75,534.618577857421
165,19.2555,16.5,1.25,1438.4403556017735
166,19.2555,16.5,1.75,2620.222310256892
167,19.2555,16.5,2.25,4195.666961402154
168,19.2555,16.5,2.75,6013.232617598812
169,19.2555,16.5,3.25,8728.537993679367
170,19.2555,16.5,3.75,11780.809194763693
171,19.2555,16.5,4.25,14198.767845164213
172,19.2555,16.5,4.75,16615.020035561538
173,19.2555,16.5,5.25,19801.88117525891
174,19.2555,16.5,5.75,25115.509354649905
175,19.2555,16.5,6.25,30521.706285324613
176,19.2555,16.5,6.75,35433.072044650784
177,19.2555,16.5,7.25,38464.52407715833
178,19.2555,16.5,7.75,43915.97725658134
179,19.2555,16.5,8.25,49756.3280187026
180,19.2555,16.5,8.75,59702.48779391312
181,20.4225,17.5,0.25,55.35143234385137
182,20.4225,17.5,0.75,496.94483142523
183,20.4225,17.5,1.25,1309.0393545540394
184,20.4225,17.5,1.75,2544.7896371629686
185,20.4225,17.5,2.25,3845.2778703038216
186,20.4225,17.5,2.75,6026.098540705781
187,20.4225,17.5,3.25,8454.366043886166
188,20.4225,17.5,3.75,10749.382587183536
189,20.4225,17.5,4.25,13738.718006817286
190,20.4225,17.5,4.75,16440.19586985658
191,20.4225,17.5,5.25,18575.848281840845
192,20.4225,17.5,5.75,23258.17514753595
193,20.4225,17.5,6.25,27943.306512755134
194,20.4225,17.5,6.75,34913.812026832464
195,20.4225,17.5,7.25,36775.138235746344
196,20.4225,17.5,7.75,43672.82388015821
197,20.4225,17.5,8.25,47946.08163033044
198,20.4225,17.5,8.75,50065.42113663824
199,21.5895,18.5,0.25,50.52192411660341
200,21.5895,18.5,0.75,437.3914188789067
