,Tp,Te,Hs,Pw
51,11.086500000000001,9.5,4.25,14801.786435007676
52,11.086500000000001,9.5,4.75,17595.502740198364
53,11.086500000000001,9.5,5.25,22221.18049030549
54,11.086500000000001,9.5,5.75,26916.188512767203
55,11.086500000000001,9.5,6.25,32125.986105978103
56,12.2535,10.5,0.25,42.123732490782935
57,12.2535,10.5,0.75,347.6280795331148
58,12.2535,10.5,1.25,901.6047496737258
59,12.2535,10.5,1.75,1779.608054171029
60,12.2535,10.5,2.25,3058.991492334399
61,12.2535,10.5,2.75,4353.497972796699
62,12.2535,10.5,3.25,6232.333426067862
63,12.2535,10.5,3.75,8685.644600740648
64,12.2535,10.5,4.25,10890.069612365938
65,12.2535,10.5,4.75,13414.473931607716
66,12.2535,10.5,5.25,17899.98982686388
67,12.2535,10.5,5.75,22319.45749330746
68,12.2535,10.5,6.25,24510.105748587655
69,12.2535,10.5,6.75,29845.435137063105
70,12.2535,10.5,7.25,35001.94598999486
71,12.2535,10.5,7.75,39710.92609533722
72,12.2535,10.5,8.25,48148.72147534366
73,13.4205,11.5,0.25,29.4780694531765
74,13.4205,11.5,0.75,246.95016093949647
75,13.4205,11.5,1.25,665.5787888199845
76,13.4205,11.5,1.75,1306.610671803723
77,13.4205,11.5,2.25,2238.6484546264924
78,13.4205,11.5,2.75,3396.2232042485116
79,13.4205,11.5,3.25,4780.091904128034
80,13.4205,11.5,3.75,6788.195178348169
81,13.4205,11.5,4.25,8827.055018814794
82,13.4205,11.5,4.75,11056.01874690767
83,13.4205,11.5,5.25,14075.843975117508
84,13.4205,11.5,5.75,17209.309214816964
85,13.4205,11.5,6.25,20911.770770517393
86,13.4205,11.5,6.75,24872.448449685035
87,13.4205,11.5,7.25,27641.145832790906
88,13.4205,11.5,7.75,33275.875919707636
89,13.4205,11.5,8.25,39184.59615795735
90,13.4205,11.5,8.75,42371.77713561045
91,14.5875,12.5,0.25,21.644631582632233
92,14.5875,12.5,0.75,185.68682189503792
93,14.5875,12.5,1.25,504.21259847694614
94,14.5875,12.5,1.75,978.3328641195395
95,14.5875,12.5,2.25,1686.6452316119519
96,14.5875,12.5,2.75,2641.25466490227
97,14.5875,12.5,3.25,3645.4492947794024
98,14.5875,12.5,3.75,5289.723786640044
99,14.5875,12.5,4.25,7064.809876478339
100,14.5875,12.5,4.75,8981.213123560334
101,14.5875,12.5,5.25,10969.966936268205
102,14.5875,12.5,5.75,13623.235206769059
103,14.5875,12.5,6.25,17083.244938147745
104,14.5875,12.5,6.75,20070.636759596753
105,14.5875,12.5,7.25,23708.68880345695
106,14.5875,12.5,7.75,28609.194184567237
107,14.5875,12.5,8.25,32906.41355377742
108,14.5875,12.5,8.75,35877.15715420146
109,15.7545,13.5,0.25,16.537240617960897
110,15.7545,13.5,0.75,140.65325073282017
111,15.7545,13.5,1.25,390.69688350699164
112,15.7545,13.5,1.75,766.714562465729
113,15.7545,13.5,2.25,1277.75008727147
114,15.7545,13.5,2.75,2041.5995924051354
115,15.7545,13.5,3.25,2994.8779992962473
116,15.7545,13.5,3.75,4144.802247814736
117,15.7545,13.5,4.25,5511.446649744775
118,15.7545,13.5,4.75,7087.89835209268
119,15.7545,13.5,5.25,9209.656823953374
120,15.7545,13.5,5.75,11122.170797641258
121,15.7545,13.5,6.25,13475.206188939888
122,15.7545,13.5,6.75,16980.43424384849
123,15.7545,13.5,7.25,19711.525422697454
124,15.7545,13.5,7.75,23280.308192253542
125,15.7545,13.5,8.25,26131.00388463314
126,15.7545,13.5,8.75,28250.209079347074
127,16.9215,14.5,0.25,12.44928498464848
128,16.9215,14.5,0.75,106.49240837562138
129,16.9215,14.5,1.25,293.7043236331038
130,16.9215,14.5,1.75,594.101874821667
131,16.9215,14.5,2.25,1024.0464566193357
132,16.9215,14.5,2.75,1643.5322921713523
133,16.9215,14.5,3.25,2391.331041243605
134,16.9215,14.5,3.75,3451.5623225238683
135,16.9215,14.5,4.25,4437.735800647661
136,16.9215,14.5,4.75,5771.933763294232
137,16.9215,14.5,5.25,7359.020498339317
138,16.9215,14.5,5.75,9232.87412805506
139,16.9215,14.5,6.25,11818.447373473839
140,16.9215,14.5,6.75,13273.85453840229
141,16.9215,14.5,7.25,16032.037497683232
142,16.9215,14.5,7.75,18640.252553894115
143,16.9215,14.5,8.25,23572.228580178875
144,16.9215,14.5,8.75,25991.00757432181
145,18.0885,15.5,0.25,9.530956426731398
146,18.0885,15.5,0.75,81.16898361987187
147,18.0885,15.5,1.25,224.09069414831046
148,18.0885,15.5,1.75,472.4713762856392
149,18.0885,15.5,2.25,795.299503296389
150,18.0885,15.5,2.75,1253.8588207248858
151,18.0885,15.5,3.25,1889.9194444814782
152,18.0885,15.5,3.75,2639.4715196118063
153,18.0885,15.5,4.25,3789.2788566545105
154,18.0885,15.5,4.75,4882.742061811216
155,18.0885,15.5,5.25,6122.75658577602
156,18.0885,15.5,5.75,7717.463182200928
157,18.0885,15.5,6.25,10059.671885500235
158,18.0885,15.5,6.75,12224.51740760094
159,18.0885,15.5,7.25,13486.895418365932
160,18.0885,15.5,7.75,16037.599779545684
161,18.0885,15.5,8.25,19059.126388890607
162,18.0885,15.5,8.75,23337.675137213602
163,19.2555,16.5,0.25,7.337368980906576
164,19.2555,16.5,0.75,64.1513035271395
165,19.2555,16.5,1.25,179.1025894779994
166,19.2555,16.5,1.75,371.55973052001895
167,19.2555,16.5,2.25,640.5903540159937
168,19.2555,16.5,2.75,1027.9339512683528
169,19.2555,16.5,3.25,1567.2463383225172
170,19.2555,16.5,3.75,2220.667949133603
171,19.2555,16.5,4.25,2916.5487407418855
172,19.2555,16.5,4.75,3812.946584804174
173,19.2555,16.5,5.25,4871.528150531326
174,19.2555,16.5,5.75,6558.397084247202
175,19.2555,16.5,6.25,8276.31059500038
176,19.2555,16.5,6.75,9539.7004326336
177,19.2555,16.5,7.25,11393.863949181015
178,19.2555,16.5,7.75,13993.419976706984
179,19.2555,16.5,8.25,15761.415533452297
180,19.2555,16.5,8.75,20356.13430888202
181,20.4225,17.5,0.25,5.760344617051814
182,20.4225,17.5,0.75,50.19519610060744
183,20.4225,17.5,1.25,142.10461982771912
184,20.4225,17.5,1.75,286.73508287902126
185,20.4225,17.5,2.25,521.5647153064517
186,20.4225,17.5,2.75,841.6660904392686
187,20.4225,17.5,3.25,1300.0422536557016
188,20.4225,17.5,3.75,1797.7671177544757
189,20.4225,17.5,4.25,2424.543337743766
190,20.4225,17.5,4.75,3276.5163254675035
191,20.4225,17.5,5.25,3968.778878500425
192,20.4225,17.5,5.75,4971.648515558622
193,20.4225,17.5,6.25,6398.915339626667
194,20.4225,17.5,6.75,8416.002469412648
195,20.4225,17.5,7.25,9890.999304603742
196,20.4225,17.5,7.75,11866.130864913428
197,20.4225,17.5,8.25,13261.619018371894
198,20.4225,17.5,8.75,14839.97785924652
199,21.5895,18.5,0.25,4.516545003145184
200,21.5895,18.5,0.75,39.32901648581704
201,21.5895,18.5,1.25,113.28796841344467
202,21.5895,18.5,1.75,237.20172714761907
203,21.5895,18.5,2.25,398.4274768140077
204,21.5895,18.5,2.75,645.6882002661391
205,21.5895,18.5,3.25,1004.2137560209338
206,21.5895,18.5,3.75,1439.6070663558967
207,21.5895,18.5,4.25,1951.1937821871077
208,21.5895,18.5,4.75,2608.2379077108367
209,21.5895,18.5,5.25,3456.8864838119853
210,21.5895,18.5,5.75,4442.098739850322
211,21.5895,18.5,6.25,5608.595752404981
212,21.5895,18.5,6.75,6919.125183784788
213,21.5895,18.5,7.25,8862.617476741892
214,21.5895,18.5,7.75,10460.531598443298
215,21.5895,18.5,8.25,12648.714096176465
216,21.5895,18.5,8.75,13970.32719774319
217,22.7565,19.5,0.25,3.587365991677812
218,22.7565,19.5,0.75,31.36056557281258
219,22.7565,19.5,1.25,90.6712449832424
220,22.7565,19.5,1.75,191.7106048184905
221,22.7565,19.5,2.25,336.86275504549894
222,22.7565,19.5,2.75,563.6213667095036
223,22.7565,19.5,3.25,794.5829631377547
224,22.7565,19.5,3.75,1266.355080559529
225,22.7565,19.5,4.25,1800.8380294480855
226,22.7565,19.5,4.75,2134.80885696223
227,22.7565,19.5,5.25,2808.7176694553605
228,22.7565,19.5,5.75,3786.787734383158
229,22.7565,19.5,6.25,4819.604890359299
230,22.7565,19.5,6.75,5721.622074373007
231,22.7565,19.5,7.25,6520.766413862216
232,22.7565,19.5,7.75,7930.7966275142435
233,22.7565,19.5,8.25,10246.685708910758
234,22.7565,19.5,8.75,12210.760536562617
235,23.9235,20.5,0.25,2.814520358052932
236,23.9235,20.5,0.75,24.976242539007334
237,23.9235,20.5,1.25,71.97716978952965
238,23.9235,20.5,1.75,155.25534208951007
239,23.9235,20.5,2.25,286.9535976768293
240,23.9235,20.5,2.75,500.7292775848447
241,23.9235,20.5,3.25,699.1879605284173
242,23.9235,20.5,3.75,972.6351919160945
243,23.9235,20.5,4.25,1419.0652522954556
244,23.9235,20.5,4.75,1848.6874122141699
245,23.9235,20.5,5.25,2449.9092749650517
246,23.9235,20.5,5.75,3552.9851799720577
247,23.9235,20.5,6.25,3965.8992339591728
248,23.9235,20.5,6.75,5087.672447689212
249,23.9235,20.5,7.25,5677.397478123212
250,23.9235,20.5,7.75,7266.962870812126
251,23.9235,20.5,8.25,8191.5494745157675
252,23.9235,20.5,8.75,11885.64175256675
253,25.090500000000002,21.5,0.25,2.2661534657046056
254,25.090500000000002,21.5,0.75,20.298198511531478
255,25.090500000000002,21.5,1.25,60.58571090966702
256,25.090500000000002,21.5,1.75,124.72545395721271
257,25.090500000000002,21.5,2.25,243.818858322979
258,25.090500000000002,21.5,2.75,374.41272186014913
259,25.090500000000002,21.5,3.25,560.9744641942082
260,25.090500000000002,21.5,3.75,915.9425527411859
261,25.090500000000002,21.5,4.25,1118.4411997578031
262,25.090500000000002,21.5,4.75,1482.0068787375294
263,25.090500000000002,21.5,5.25,2216.2401431417297
264,25.090500000000002,21.5,5.75,2783.3040120960704
265,25.090500000000002,21.5,6.25,3874.859405842668
266,25.090500000000002,21.5,6.75,4716.179066968547
267,25.090500000000002,21.5,7.25,5238.563560113307
268,25.090500000000002,21.5,7.75,6655.146440087197
269,25.090500000000002,21.5,8.25,7576.163585577245
270,25.090500000000002,21.5,8.75,9515.403105828525
271,26.2575,22.5,0.25,1.8305956306450994
272,26.2575,22.5,0.75,16.59216778310432
273,26.2575,22.5,1.25,48.65503423883799
274,26.2575,22.5,1.75,105.6763059719931
275,26.2575,22.5,2.25,193.97920503565334
276,26.2575,22.5,2.75,318.50578199664835
277,26.2575,22.5,3.25,489.7468009162993
278,26.2575,22.5,3.75,676.5235571783618
279,26.2575,22.5,4.25,1039.1709691652027
280,26.2575,22.5,4.75,1485.6248743106596
281,26.2575,22.5,5.25,1560.757067342625
282,26.2575,22.5,5.75,2364.5180353799437
283,26.2575,22.5,6.25,2862.1088204058046
284,26.2575,22.5,6.75,4218.835852116192
285,26.2575,22.5,7.25,4392.648013697424
286,26.2575,22.5,7.75,5679.116091600246
287,26.2575,22.5,8.25,6587.5427275798575
288,26.2575,22.5,8.75,7548.139579871169
