,Tp,Te,Hs,Pw
82,13.4205,11.5,4.75,14800.69713485384
83,13.4205,11.5,5.25,18605.867231663386
84,13.4205,11.5,5.75,22235.848177346998
85,13.4205,11.5,6.25,25915.381677341913
86,13.4205,11.5,6.75,29511.73906040093
87,13.4205,11.5,7.25,32832.26001615978
88,13.4205,11.5,7.75,38658.90882348087
89,13.4205,11.5,8.25,45071.6612322335
90,13.4205,11.5,8.75,48165.1380934223
91,14.5875,12.5,0.25,40.31112485791636
92,14.5875,12.5,0.75,394.55173494029
93,14.5875,12.5,1.25,1055.9183607608186
94,14.5875,12.5,1.75,1896.8616893037083
95,14.5875,12.5,2.25,3413.2876734577158
96,14.5875,12.5,2.75,4754.946351404585
97,14.5875,12.5,3.25,6591.324105727826
98,14.5875,12.5,3.75,8780.711494969713
99,14.5875,12.5,4.25,11359.828587240827
100,14.5875,12.5,4.75,14227.192891471
101,14.5875,12.5,5.25,16442.18202029593
102,14.5875,12.5,5.75,19580.402641851077
103,14.5875,12.5,6.25,23456.862014037368
104,14.5875,12.5,6.75,26836.16258747102
105,14.5875,12.5,7.25,30087.969228931364
106,14.5875,12.5,7.75,36014.98774468164
107,14.5875,12.5,8.25,41375.38495682794
108,14.5875,12.5,8.75,43911.3644273297
109,15.7545,13.5,0.25,39.66001210563983
110,15.7545,13.5,0.75,363.99607140881346
111,15.7545,13.5,1.25,1036.3972927308248
112,15.7545,13.5,1.75,1913.2479287098001
113,15.7545,13.5,2.25,3026.5759698818124
114,15.7545,13.5,2.75,4618.669775512598
115,15.7545,13.5,3.25,6293.721162050417
116,15.7545,13.5,3.75,8033.61206641964
117,15.7545,13.5,4.25,10634.287881526669
118,15.7545,13.5,4.75,12672.61271879817
119,15.7545,13.5,5.25,15283.010036946107
120,15.7545,13.5,5.75,18449.22688846751
121,15.7545,13.5,6.25,22188.420637664203
122,15.7545,13.5,6.75,25746.564897121985
123,15.7545,13.5,7.25,28951.507022043417
124,15.7545,13.5,7.75,34150.5279518412
125,15.7545,13.5,8.25,36210.14426311306
126,15.7545,13.5,8.75,37919.2951746669
127,16.9215,14.5,0.25,34.95840815158545
128,16.9215,14.5,0.75,329.16674227455127
129,16.9215,14.5,1.25,899.0860546749814
130,16.9215,14.5,1.75,1719.1746173175939
131,16.9215,14.5,2.25,2663.6649800611212
132,16.9215,14.5,2.75,4111.6367900123005
133,16.9215,14.5,3.25,5720.108756727039
134,16.9215,14.5,3.75,7934.957823774595
135,16.9215,14.5,4.25,9724.286524145344
136,16.9215,14.5,4.75,12189.615641390983
137,16.9215,14.5,5.25,13732.9014811855
138,16.9215,14.5,5.75,17208.44615696079
139,16.9215,14.5,6.25,22386.172176008415
140,16.9215,14.5,6.75,22917.63294552309
141,16.9215,14.5,7.25,25569.79062640653
142,16.9215,14.5,7.75,29425.17630999295
143,16.9215,14.5,8.25,36291.70960416888
144,16.9215,14.5,8.75,39660.23546397139
145,18.0885,15.5,0.25,35.626345234026346
146,18.0885,15.5,0.75,293.5423638072353
147,18.0885,15.5,1.25,831.7059905892312
148,18.0885,15.5,1.75,1644.7596474415989
149,18.0885,15.5,2.25,2605.054888163156
150,18.0885,15.5,2.75,3790.06578609042
151,18.0885,15.5,3.25,5318.322624183282
152,18.0885,15.5,3.75,6711.653803166217
153,18.0885,15.5,4.25,9121.529913631919
154,18.0885,15.5,4.75,11371.424607120387
155,18.0885,15.5,5.25,13566.695787672432
156,18.0885,15.5,5.75,16095.738188538213
157,18.0885,15.5,6.25,19234.70483631985
158,18.0885,15.5,6.75,23090.112021578654
159,18.0885,15.5,7.25,24772.6849798962
160,18.0885,15.5,7.75,28075.375095928335
161,18.0885,15.5,8.25,32822.635263683966
162,18.0885,15.5,8.75,38136.83212631452
163,19.2555,16.5,0.25,31.026616591817593
164,19.2555,16.5,0.75,305.7509988808061
165,19.2555,16.5,1.25,824.3452177791709
166,19.2555,16.5,1.75,1496.302529304401
167,19.2555,16.5,2.25,2411.044755212222
168,19.2555,16.5,2.75,3465.507813960539
169,19.2555,16.5,3.25,5068.184901605885
170,19.2555,16.5,3.75,6987.094310686473
171,19.2555,16.5,4.25,8391.283061342829
172,19.2555,16.5,4.75,9862.584755955242
173,19.2555,16.5,5.25,11804.333243122937
174,19.2555,16.5,5.75,15131.15535459978
175,19.2555,16.5,6.25,18452.429978988104
176,19.2555,16.5,6.75,21512.148260837235
177,19.2555,16.5,7.25,23700.33389278144
178,19.2555,16.5,7.75,27069.35263480807
179,19.2555,16.5,8.25,30676.4298037582
180,19.2555,16.5,8.75,37106.028492259116
181,20.4225,17.5,0.25,31.314242790833372
182,20.4225,17.5,0.75,281.7310628590497
183,20.4225,17.5,1.25,746.6617771018124
184,20.4225,17.5,1.75,1454.5791483984713
185,20.4225,17.5,2.25,2200.5436080827494
186,20.4225,17.5,2.75,3488.6395086486623
187,20.4225,17.5,3.25,4941.173730189957
188,20.4225,17.5,3.75,6369.582565973463
189,20.4225,17.5,4.25,8123.817618164669
190,20.4225,17.5,4.75,9812.602883625745
191,20.4225,17.5,5.25,11110.994790715184
192,20.4225,17.5,5.75,13938.35908889714
193,20.4225,17.5,6.25,16699.691619482193
194,20.4225,17.5,6.75,21136.226646241368
195,20.4225,17.5,7.25,22533.278873841038
196,20.4225,17.5,7.75,26503.63288766921
197,20.4225,17.5,8.25,29012.668143964544
198,20.4225,17.5,8.75,30497.747936109965
199,21.5895,18.5,0.25,28.167788162764193
200,21.5895,18.5,0.75,248.7109254784956
201,21.5895,18.5,1.25,704.1461734699175
202,21.5895,18.5,1.75,1330.9656569111305
203,21.5895,18.5,2.25,2045.4429361128962
204,21.5895,18.5,2.75,2987.567964512052
205,21.5895,18.5,3.25,4301.1457269383745
206,21.5895,18.5,3.75,5676.608214039658
207,21.5895,18.5,4.25,7464.334449076503
208,21.5895,18.5,4.75,9034.233751016953
209,21.5895,18.5,5.25,11796.457203237691
210,21.5895,18.5,5.75,13741.234972991675
211,21.5895,18.5,6.25,15838.113648496736
212,21.5895,18.5,6.75,18592.757587695298
213,21.5895,18.5,7.25,22045.60059354422
214,21.5895,18.5,7.75,25748.08665678616
215,21.5895,18.5,8.25,29470.529413707864
216,21.5895,18.5,8.75,31869.499883111424
217,22.7565,19.5,0.25,27.474631802125273
218,22.7565,19.5,0.75,238.99227180660722
219,22.7565,19.5,1.25,635.3041945264849
220,22.7565,19.5,1.75,1221.1221734996163
221,22.7565,19.5,2.25,2112.5161690961795
222,22.7565,19.5,2.75,3113.822966044324
223,22.7565,19.5,3.25,3813.962374569737
224,22.7565,19.5,3.75,5996.465233574421
225,22.7565,19.5,4.25,7584.065827855139
226,22.7565,19.5,4.75,8895.869892951549
227,22.7565,19.5,5.25,10812.894991237521
228,22.7565,19.5,5.75,13252.038787981635
229,22.7565,19.5,6.25,15934.133676477106
230,22.7565,19.5,6.75,16782.814818174065
231,22.7565,19.5,7.25,18887.619587741556
232,22.7565,19.5,7.75,21830.45065928342
233,22.7565,19.5,8.25,26012.640373211634
234,22.7565,19.5,8.75,31159.984369207465
235,23.9235,20.5,0.25,26.050828284157692
236,23.9235,20.5,0.75,218.25447509740408
237,23.9235,20.5,1.25,578.5634932241197
238,23.9235,20.5,1.75,1218.160987197796
239,23.9235,20.5,2.25,2063.801297351362
240,23.9235,20.5,2.75,3286.0447690208534
241,23.9235,20.5,3.25,3910.1617011244016
242,23.9235,20.5,3.75,5053.129017476309
243,23.9235,20.5,4.25,6876.623310123181
244,23.9235,20.5,4.75,8147.214465441413
245,23.9235,20.5,5.25,9739.920140532242
246,23.9235,20.5,5.75,13341.534985975388
247,23.9235,20.5,6.25,14247.719646883834
248,23.9235,20.5,6.75,17551.429202328185
249,23.9235,20.5,7.25,17378.51758221691
250,23.9235,20.5,7.75,21905.557368353115
251,23.9235,20.5,8.25,24119.40720025046
252,23.9235,20.5,8.75,32040.553597805716
253,25.090500000000002,21.5,0.25,24.499666378194835
254,25.090500000000002,21.5,0.75,212.50078690419843
255,25.090500000000002,21.5,1.25,615.3707610100953
256,25.090500000000002,21.5,1.75,1107.102300891215
257,25.090500000000002,21.5,2.25,1887.8978530376403
258,25.090500000000002,21.5,2.75,2603.4717659667313
259,25.090500000000002,21.5,3.25,3698.3830192357136
260,25.090500000000002,21.5,3.75,5415.717000203583
261,25.090500000000002,21.5,4.25,5996.852627537508
262,25.090500000000002,21.5,4.75,6984.213402473847
263,25.090500000000002,21.5,5.25,10316.481585983067
264,25.090500000000002,21.5,5.75,11088.240323690216
265,25.090500000000002,21.5,6.25,14795.058847981116
266,25.090500000000002,21.5,6.75,18199.35161778982
267,25.090500000000002,21.5,7.25,18547.83134191564
268,25.090500000000002,21.5,7.75,20482.526529784154
269,25.090500000000002,21.5,8.25,24669.99926736818
270,25.090500000000002,21.5,8.75,29172.470465488874
271,26.2575,22.5,0.25,24.704675454821366
272,26.2575,22.5,0.75,219.1922990419843
273,26.2575,22.5,1.25,540.8350927861567
274,26.2575,22.5,1.75,1059.9932696158507
275,26.2575,22.5,2.25,1818.3093230225677
276,26.2575,22.5,2.75,2675.823971823246
277,26.2575,22.5,3.25,3863.5241025396354
278,26.2575,22.5,3.75,4433.439944511251
279,26.2575,22.5,4.25,6466.635375244691
280,26.2575,22.5,4.75,8038.328410325715
281,26.2575,22.5,5.25,8391.61474385409
282,26.2575,22.5,5.75,11833.452288123655
283,26.2575,22.5,6.25,12724.568319204513
284,26.2575,22.5,6.75,17772.26698228037
285,26.2575,22.5,7.25,16756.007468341788
286,26.2575,22.5,7.75,20017.603176446057
287,26.2575,22.5,8.25,22948.92609673869
288,26.2575,22.5,8.75,24055.55521271941
