,Tp,Te,Hs,Pw
0,1.7505000000000002,1.5,0.25,5.9839081483024135
1,2.9175,2.5,0.25,101.80934138437968
2,2.9175,2.5,0.75,966.4089815858651
3,4.0845,3.5,0.25,298.32226199909405
4,4.0845,3.5,0.75,2523.306358612821
5,4.0845,3.5,1.25,6841.678151345763
6,5.2515,4.5,0.25,332.2711273545516
7,5.2515,4.5,0.75,2731.810397532121
8,5.2515,4.5,1.25,7280.194234033235
9,5.2515,4.5,1.75,13799.645688344788
10,6.4185,5.5,0.25,241.57671985563982
11,6.4185,5.5,0.75,1975.546894572878
12,6.4185,5.5,1.25,5302.250179432528
13,6.4185,5.5,1.75,9957.612603114423
14,6.4185,5.5,2.25,16228.572748215034
15,7.585500000000001,6.5,0.25,148.05377465088515
16,7.585500000000001,6.5,0.75,1262.5664053058888
17,7.585500000000001,6.5,1.25,3488.200199702947
18,7.585500000000001,6.5,1.75,6367.994608314068
19,7.585500000000001,6.5,2.25,10452.447093203758
20,7.585500000000001,6.5,2.75,15157.609533873263
21,7.585500000000001,6.5,3.25,21104.442608691184
22,7.585500000000001,6.5,3.75,27210.774536250574
23,8.7525,7.5,0.25,91.42672707482733
24,8.7525,7.5,0.75,786.3275351090683
25,8.7525,7.5,1.25,2185.1074777622734
26,8.7525,7.5,1.75,3994.7898078561275
27,8.7525,7.5,2.25,6658.632903623392
28,8.7525,7.5,2.75,9799.123123379271
29,8.7525,7.5,3.25,13567.96207714855
30,8.7525,7.5,3.75,17471.49875381194
31,8.7525,7.5,4.25,22546.583169004225
32,9.919500000000001,8.5,0.25,59.098317818585855
33,9.919500000000001,8.5,0.75,522.5297580184633
34,9.919500000000001,8.5,1.25,1394.5785616467992
35,9.919500000000001,8.5,1.75,2693.6887225479322
36,9.919500000000001,8.5,2.25,4376.843273316654
37,9.919500000000001,8.5,2.75,6485.963915404058
38,9.919500000000001,8.5,3.25,8863.087998848194
39,9.919500000000001,8.5,3.75,11680.108335076891
40,9.919500000000001,8.5,4.25,14774.017104038478
41,9.919500000000001,8.5,4.75,17985.789170721568
42,9.919500000000001,8.5,5.25,21719.290815110886
43,11.086500000000001,9.5,0.25,39.93472710681164
44,11.086500000000001,9.5,0.75,345.5370908871763
45,11.086500000000001,9.5,1.25,946.8738524493341
46,11.086500000000001,9.5,1.75,1857.3683869017534
47,11.086500000000001,9.5,2.25,3033.8546107815637
48,11.086500000000001,9.5,2.75,4373.371706794687
49,11.086500000000001,9.5,3.25,6062.83213390908
50,11.086500000000001,9.5,3.75,7805.228281090387
51,11.086500000000001,9.5,4.25,10076.383787152154
52,11.086500000000001,9.5,4.75,12291.115742441003
53,11.086500000000001,9.5,5.25,14824.352722355081
54,11.086500000000001,9.5,5.75,17700.40412412285
55,11.086500000000001,9.5,6.25,20825.189447199245
56,12.2535,10.5,0.25,27.15817818886926
57,12.2535,10.5,0.75,238.45075486792157
58,12.2535,10.5,1.25,650.1770077385052
59,12.2535,10.5,1.75,1268.476833572566
60,12.2535,10.5,2.25,2046.5212559674164
61,12.2535,10.5,2.75,2973.1609711297615
62,12.2535,10.5,3.25,4179.543275162869
63,12.2535,10.5,3.75,5483.138063467379
64,12.2535,10.5,4.25,6925.565197893058
65,12.2535,10.5,4.75,8489.19962361691
66,12.2535,10.5,5.25,10391.705225665319
67,12.2535,10.5,5.75,12324.929869732638
68,12.2535,10.5,6.25,14361.64820402754
69,12.2535,10.5,6.75,16498.8768219776
70,12.2535,10.5,7.25,18753.756251471328
71,12.2535,10.5,7.75,21597.54448662163
72,12.2535,10.5,8.25,24236.627321733962
73,13.4205,11.5,0.25,18.4038141639684
74,13.4205,11.5,0.75,165.9693616942173
75,13.4205,11.5,1.25,454.6472263473293
76,13.4205,11.5,1.75,875.8012214555731
77,13.4205,11.5,2.25,1422.6777546841936
78,13.4205,11.5,2.75,2125.8441305053866
79,13.4205,11.5,3.25,2932.4675767388153
80,13.4205,11.5,3.75,3891.774637040222
81,13.4205,11.5,4.25,4906.943617222127
82,13.4205,11.5,4.75,6042.501978660038
83,13.4205,11.5,5.25,7325.583154430786
84,13.4205,11.5,5.75,8723.811984541153
85,13.4205,11.5,6.25,10200.144498307485
86,13.4205,11.5,6.75,11928.389286479673
87,13.4205,11.5,7.25,13587.623729850604
88,13.4205,11.5,7.75,15247.442571626452
89,13.4205,11.5,8.25,17222.271358393245
90,13.4205,11.5,8.75,19175.24660907309
91,14.5875,12.5,0.25,13.146160709200409
92,14.5875,12.5,0.75,118.06470524192713
93,14.5875,12.5,1.25,325.8129022061835
94,14.5875,12.5,1.75,622.3218886818129
95,14.5875,12.5,2.25,1019.620828343442
96,14.5875,12.5,2.75,1524.5967996199038
97,14.5875,12.5,3.25,2093.4437770515724
98,14.5875,12.5,3.75,2770.173532845253
99,14.5875,12.5,4.25,3551.0484809404106
100,14.5875,12.5,4.75,4353.474388198483
101,14.5875,12.5,5.25,5278.011644310738
102,14.5875,12.5,5.75,6295.40473555434
103,14.5875,12.5,6.25,7384.291264337222
104,14.5875,12.5,6.75,8539.821401278681
105,14.5875,12.5,7.25,9902.482617976268
106,14.5875,12.5,7.75,11090.57910446023
107,14.5875,12.5,8.25,12519.407574793913
108,14.5875,12.5,8.75,13848.396076356836
109,15.7545,13.5,0.25,9.540796931656217
110,15.7545,13.5,0.75,85.22755493979312
111,15.7545,13.5,1.25,235.22872877024793
112,15.7545,13.5,1.75,454.94958683975244
113,15.7545,13.5,2.25,745.4356802761843
114,15.7545,13.5,2.75,1107.1522897116865
115,15.7545,13.5,3.25,1543.6079046078344
116,15.7545,13.5,3.75,2018.1667948032655
117,15.7545,13.5,4.25,2584.220006982774
118,15.7545,13.5,4.75,3190.643043693205
119,15.7545,13.5,5.25,3861.921825097077
120,15.7545,13.5,5.75,4628.867325694382
121,15.7545,13.5,6.25,5413.997526167957
122,15.7545,13.5,6.75,6278.149462892108
123,15.7545,13.5,7.25,7173.856975116565
124,15.7545,13.5,7.75,8147.836662351731
125,15.7545,13.5,8.25,9150.378980476406
126,15.7545,13.5,8.75,10196.496101331079
127,16.9215,14.5,0.25,6.976406631816735
128,16.9215,14.5,0.75,62.8454936495221
129,16.9215,14.5,1.25,171.71385153727337
130,16.9215,14.5,1.75,333.3010063482022
131,16.9215,14.5,2.25,551.3833858424704
132,16.9215,14.5,2.75,813.5552054396435
133,16.9215,14.5,3.25,1131.974483284503
134,16.9215,14.5,3.75,1498.2642135073706
135,16.9215,14.5,4.25,1907.418525577492
136,16.9215,14.5,4.75,2368.8417284435563
137,16.9215,14.5,5.25,2893.3560999359843
138,16.9215,14.5,5.75,3432.2555486265805
139,16.9215,14.5,6.25,4042.3023110207046
140,16.9215,14.5,6.75,4668.812166530475
141,16.9215,14.5,7.25,5346.34757920105
142,16.9215,14.5,7.75,6104.06224873716
143,16.9215,14.5,8.25,6876.858011118356
144,16.9215,14.5,8.75,7742.930423683863
145,18.0885,15.5,0.25,5.19560142937782
146,18.0885,15.5,0.75,46.78944600040591
147,18.0885,15.5,1.25,127.84674955089491
148,18.0885,15.5,1.75,250.7139890430472
149,18.0885,15.5,2.25,410.70483821209154
