,Tp,Te,Hs,Pw
129,16.9215,14.5,1.25,66631.28825590854
130,16.9215,14.5,1.75,111487.9635093538
131,16.9215,14.5,2.25,156973.52193072267
132,16.9215,14.5,2.75,240523.16974729914
133,16.9215,14.5,3.25,291879.45574300044
134,16.9215,14.5,3.75,369851.7704357321
135,16.9215,14.5,4.25,422225.8758139767
136,16.9215,14.5,4.75,479491.2050604727
137,16.9215,14.5,5.25,523623.4317194329
138,16.9215,14.5,5.75,574199.6037305534
139,16.9215,14.5,6.25,668476.0177092949
140,16.9215,14.5,6.75,683061.8876953457
141,16.9215,14.5,7.25,707070.9914228846
142,16.9215,14.5,7.75,782216.5696079547
143,16.9215,14.5,8.25,831598.1262011954
144,16.9215,14.5,8.75,932677.1454392595
145,18.0885,15.5,0.25,3296.8545828694355
146,18.0885,15.5,0.75,23259.996299384307
147,18.0885,15.5,1.25,61849.80586926368
148,18.0885,15.5,1.75,111370.46006422795
149,18.0885,15.5,2.25,157299.5752376111
150,18.0885,15.5,2.75,206874.30308188315
151,18.0885,15.5,3.25,258600.7007007201
152,18.0885,15.5,3.75,309007.913527896
153,18.0885,15.5,4.25,371294.6877336724
154,18.0885,15.5,4.75,428225.48304855655
155,18.0885,15.5,5.25,481457.57672012906
156,18.0885,15.5,5.75,529208.3172636352
157,18.0885,15.5,6.25,548222.3400909953
158,18.0885,15.5,6.75,589235.3812132473
159,18.0885,15.5,7.25,650671.6007367213
160,18.0885,15.5,7.75,736246.7223003091
161,18.0885,15.5,8.25,747504.471079758
162,18.0885,15.5,8.75,809179.750332232
163,19.2555,16.5,0.25,2716.708133647146
164,19.2555,16.5,0.75,25599.363083083852
165,19.2555,16.5,1.25,60450.19362288381
166,19.2555,16.5,1.75,97686.61869250012
167,19.2555,16.5,2.25,141407.378979881
168,19.2555,16.5,2.75,201831.9090193756
169,19.2555,16.5,3.25,260657.84677577586
170,19.2555,16.5,3.75,302304.8406968972
171,19.2555,16.5,4.25,352381.84652784374
172,19.2555,16.5,4.75,378490.0237209671
173,19.2555,16.5,5.25,418262.3987674659
174,19.2555,16.5,5.75,490026.56880829926
175,19.2555,16.5,6.25,532297.2930158168
176,19.2555,16.5,6.75,568029.1091003923
177,19.2555,16.5,7.25,617974.3600008644
178,19.2555,16.5,7.75,651849.4837849665
179,19.2555,16.5,8.25,720213.4312831948
180,19.2555,16.5,8.75,773572.8712066403
181,20.4225,17.5,0.25,2756.565831089237
182,20.4225,17.5,0.75,22898.02726533623
183,20.4225,17.5,1.25,53646.19997089355
184,20.4225,17.5,1.75,94428.36199927024
185,20.4225,17.5,2.25,131825.5272666276
186,20.4225,17.5,2.75,178967.09874086943
187,20.4225,17.5,3.25,226485.6986079011
188,20.4225,17.5,3.75,253071.4278886331
189,20.4225,17.5,4.25,303767.5819222932
190,20.4225,17.5,4.75,362928.75258249324
191,20.4225,17.5,5.25,390029.68897374725
192,20.4225,17.5,5.75,432311.32529715606
193,20.4225,17.5,6.25,467694.2398163965
194,20.4225,17.5,6.75,523084.42295379937
195,20.4225,17.5,7.25,564494.5374103175
196,20.4225,17.5,7.75,588585.2368555788
197,20.4225,17.5,8.25,621956.379079949
198,20.4225,17.5,8.75,668134.4736762065
199,21.5895,18.5,0.25,2311.4133118357117
200,21.5895,18.5,0.75,20432.297163077783
201,21.5895,18.5,1.25,51581.99462899717
202,21.5895,18.5,1.75,83042.21738475017
203,21.5895,18.5,2.25,112113.76386686508
204,21.5895,18.5,2.75,155938.64914643276
205,21.5895,18.5,3.25,198016.50470327245
206,21.5895,18.5,3.75,241859.71250308224
207,21.5895,18.5,4.25,272117.7567919013
208,21.5895,18.5,4.75,310114.50999765657
209,21.5895,18.5,5.25,360062.9535341991
210,21.5895,18.5,5.75,381594.3719000831
211,21.5895,18.5,6.25,432749.9530789118
212,21.5895,18.5,6.75,452914.8355716952
213,21.5895,18.5,7.25,508026.5353137629
214,21.5895,18.5,7.75,529367.3155469702
215,21.5895,18.5,8.25,564427.2474987468
216,21.5895,18.5,8.75,594272.3263305462
217,22.7565,19.5,0.25,2414.5413779507503
218,22.7565,19.5,0.75,19222.46616696909
219,22.7565,19.5,1.25,44084.458704169185
220,22.7565,19.5,1.75,76705.19509001012
221,22.7565,19.5,2.25,112165.11592623878
222,22.7565,19.5,2.75,147682.03356706
223,22.7565,19.5,3.25,178267.32853069916
224,22.7565,19.5,3.75,215828.42360796363
225,22.7565,19.5,4.25,255165.00734932028
226,22.7565,19.5,4.75,281698.3181997884
227,22.7565,19.5,5.25,324907.00247447385
228,22.7565,19.5,5.75,347845.4544525056
229,22.7565,19.5,6.25,369369.3455560789
230,22.7565,19.5,6.75,424963.6407584349
231,22.7565,19.5,7.25,446365.5266804408
232,22.7565,19.5,7.75,472326.2474255232
233,22.7565,19.5,8.25,517146.7281495674
234,22.7565,19.5,8.75,565378.1757799037
235,23.9235,20.5,0.25,2092.159015312252
236,23.9235,20.5,0.75,15940.104875737674
237,23.9235,20.5,1.25,38809.13394594813
238,23.9235,20.5,1.75,67710.68677834839
239,23.9235,20.5,2.25,110527.26033311666
240,23.9235,20.5,2.75,143998.9647491113
241,23.9235,20.5,3.25,167361.32486408117
242,23.9235,20.5,3.75,201691.3683126799
243,23.9235,20.5,4.25,237077.93222481915
244,23.9235,20.5,4.75,269307.86214020854
245,23.9235,20.5,5.25,297826.9535401906
246,23.9235,20.5,5.75,315045.32410998066
247,23.9235,20.5,6.25,352321.0511417024
248,23.9235,20.5,6.75,407438.3233986696
249,23.9235,20.5,7.25,402680.26861958427
250,23.9235,20.5,7.75,456446.89147110074
251,23.9235,20.5,8.25,487014.75618542766
252,23.9235,20.5,8.75,529109.4501535564
253,25.090500000000002,21.5,0.25,1886.0493941790123
254,25.090500000000002,21.5,0.75,14653.899890446462
255,25.090500000000002,21.5,1.25,39332.479527447336
256,25.090500000000002,21.5,1.75,62577.50884969148
257,25.090500000000002,21.5,2.25,94777.23302202148
258,25.090500000000002,21.5,2.75,125482.86782948136
259,25.090500000000002,21.5,3.25,152547.48526075392
260,25.090500000000002,21.5,3.75,186764.10400183295
261,25.090500000000002,21.5,4.25,204195.60904849504
262,25.090500000000002,21.5,4.75,240887.20826533504
263,25.090500000000002,21.5,5.25,282199.7732022754
264,25.090500000000002,21.5,5.75,304520.52700156055
265,25.090500000000002,21.5,6.25,340666.8841776548
266,25.090500000000002,21.5,6.75,348204.9632040231
267,25.090500000000002,21.5,7.25,395035.50686885277
268,25.090500000000002,21.5,7.75,411633.6433154783
269,25.090500000000002,21.5,8.25,453242.07161531725
270,25.090500000000002,21.5,8.75,492523.66841821896
271,26.2575,22.5,0.25,1646.460908046304
272,26.2575,22.5,0.75,14283.879591558823
273,26.2575,22.5,1.25,33324.597840723036
274,26.2575,22.5,1.75,54512.9791585356
275,26.2575,22.5,2.25,85765.6267782351
276,26.2575,22.5,2.75,107574.14936766298
277,26.2575,22.5,3.25,134341.02857221494
278,26.2575,22.5,3.75,152408.79168519168
279,26.2575,22.5,4.25,189792.93322577156
280,26.2575,22.5,4.75,222229.1258451333
281,26.2575,22.5,5.25,250944.13904047455
282,26.2575,22.5,5.75,278696.04802803573
283,26.2575,22.5,6.25,303228.4042126821
284,26.2575,22.5,6.75,334676.59064806
285,26.2575,22.5,7.25,333919.8774910984
286,26.2575,22.5,7.75,384334.38274312264
287,26.2575,22.5,8.25,392586.16876705736
288,26.2575,22.5,8.75,431474.23589670705
