,Tp,Te,Hs,Pw
47,13.4205,11.5,1.25,1643.725902639541
48,13.4205,11.5,1.75,2258.567291009315
49,13.4205,11.5,2.25,2988.891349916902
50,13.4205,11.5,2.75,3560.1887811729384
51,14.5875,12.5,0.25,137.9945020356809
52,14.5875,12.5,0.75,710.4771597568821
53,14.5875,12.5,1.25,1335.8356695028795
54,14.5875,12.5,1.75,1980.156066604386
55,14.5875,12.5,2.25,2539.559063294116
56,14.5875,12.5,2.75,3102.6671635035746
57,15.7545,13.5,0.25,107.48793952260706
58,15.7545,13.5,0.75,594.4117161822076
59,15.7545,13.5,1.25,1150.3551792236888
60,15.7545,13.5,1.75,1661.2228327486396
61,15.7545,13.5,2.25,2181.8782833254672
62,15.7545,13.5,2.75,2765.1837272424195
63,16.9215,14.5,0.25,78.21602319345136
64,16.9215,14.5,0.75,472.1766828825152
65,16.9215,14.5,1.25,933.4441396265017
66,16.9215,14.5,1.75,1461.105407358943
67,16.9215,14.5,2.25,1946.1423079846077
68,16.9215,14.5,2.75,2391.009484565015
69,18.0885,15.5,0.25,62.35694580889962
70,18.0885,15.5,0.75,376.7756028105044
71,18.0885,15.5,1.25,783.3171893302696
72,18.0885,15.5,1.75,1273.5265748110032
73,18.0885,15.5,2.25,1666.7304882786962
74,18.0885,15.5,2.75,2118.2114908367844
75,19.2555,16.5,0.25,48.8741259182946
76,19.2555,16.5,0.75,318.60941039952246
77,19.2555,16.5,1.25,687.8363393088887
78,19.2555,16.5,1.75,1058.2116842975743
79,19.2555,16.5,2.25,1471.4331140503289
80,19.2555,16.5,2.75,1837.7518885576108
81,20.4225,17.5,0.25,35.63626660892521
82,20.4225,17.5,0.75,248.34979010642797
83,20.4225,17.5,1.25,550.0125862375949
84,20.4225,17.5,1.75,922.0743188273149
85,20.4225,17.5,2.25,1250.2652542943724
86,20.4225,17.5,2.75,1651.3268094416717
87,21.5895,18.5,0.25,28.79915400337659
88,21.5895,18.5,0.75,208.44937334564392
89,21.5895,18.5,1.25,469.31016657524884
90,21.5895,18.5,1.75,783.6089964938884
91,21.5895,18.5,2.25,1087.5798904554588
92,21.5895,18.5,2.75,1451.8477378445443
93,22.7565,19.5,0.25,21.49666625388649
94,22.7565,19.5,0.75,165.47774782046022
95,22.7565,19.5,1.25,404.85743796114934
96,22.7565,19.5,1.75,671.0147753911618
97,22.7565,19.5,2.25,986.2057267314864
98,22.7565,19.5,2.75,1286.931913369175
99,23.9235,20.5,0.25,19.267332708236047
100,23.9235,20.5,0.75,146.3972187008376
101,23.9235,20.5,1.25,361.9372882230216
102,23.9235,20.5,1.75,604.359881606157
103,23.9235,20.5,2.25,877.5599839941499
104,23.9235,20.5,2.75,1190.731121036631
105,25.090500000000002,21.5,0.25,17.382627919834455
106,25.090500000000002,21.5,0.75,125.52595465124823
107,25.090500000000002,21.5,1.25,297.0523791491405
108,25.090500000000002,21.5,1.75,491.46923438376245
109,25.090500000000002,21.5,2.25,738.3158632130671
110,25.090500000000002,21.5,2.75,975.7133180181619
111,26.2575,22.5,0.25,12.190321006701526
112,26.2575,22.5,0.75,97.29379709164051
113,26.2575,22.5,1.25,234.50384755253444
114,26.2575,22.5,1.75,410.26873532843524
115,26.2575,22.5,2.25,615.6447392829542
116,26.2575,22.5,2.75,846.3425106945599
