,Tp,Te,Hs,Pw
0,1.7505000000000002,1.5,0.25,15.16160430303467
1,2.9175,2.5,0.25,39.80224004861432
2,2.9175,2.5,0.75,329.41054276927974
3,4.0845,3.5,0.25,47.75226263546892
4,4.0845,3.5,0.75,405.89637476277676
5,4.0845,3.5,1.25,1067.9026333600648
6,5.2515,4.5,0.25,46.107563488280256
7,5.2515,4.5,0.75,391.68357511851957
8,5.2515,4.5,1.25,1041.2534112856306
9,5.2515,4.5,1.75,1991.8498147740277
10,6.4185,5.5,0.25,40.868021872618385
11,6.4185,5.5,0.75,353.9305512694598
12,6.4185,5.5,1.25,951.1189777760028
13,6.4185,5.5,1.75,1830.3913894564705
14,6.4185,5.5,2.25,2953.582769707117
15,7.585500000000001,6.5,0.25,35.73191367235282
16,7.585500000000001,6.5,0.75,312.7708449395247
17,7.585500000000001,6.5,1.25,846.1727474393034
18,7.585500000000001,6.5,1.75,1634.7502802681388
19,7.585500000000001,6.5,2.25,2643.123247409193
20,7.585500000000001,6.5,2.75,3905.0199266662203
21,7.585500000000001,6.5,3.25,5443.618831172964
22,7.585500000000001,6.5,3.75,7300.615420886124
23,8.7525,7.5,0.25,31.364126234797084
24,8.7525,7.5,0.75,278.35982559177256
25,8.7525,7.5,1.25,750.7821361200937
26,8.7525,7.5,1.75,1460.3477315380014
27,8.7525,7.5,2.25,2452.54216585203
28,8.7525,7.5,2.75,3603.2811346493627
29,8.7525,7.5,3.25,5002.890546005849
30,8.7525,7.5,3.75,6642.0340664582645
31,8.7525,7.5,4.25,8204.181299042864
32,9.919500000000001,8.5,0.25,28.127053113169254
33,9.919500000000001,8.5,0.75,247.37641088416817
34,9.919500000000001,8.5,1.25,703.0244886446269
35,9.919500000000001,8.5,1.75,1344.2509017585814
36,9.919500000000001,8.5,2.25,2147.9150363973476
37,9.919500000000001,8.5,2.75,3258.1379393620427
38,9.919500000000001,8.5,3.25,4411.715148531705
39,9.919500000000001,8.5,3.75,5740.515926437752
40,9.919500000000001,8.5,4.25,7435.0016880631965
41,9.919500000000001,8.5,4.75,9572.659377514621
42,9.919500000000001,8.5,5.25,11435.43462812607
43,11.086500000000001,9.5,0.25,27.06422997854208
44,11.086500000000001,9.5,0.75,231.27313161707005
45,11.086500000000001,9.5,1.25,606.9891820344773
46,11.086500000000001,9.5,1.75,1242.809299841067
47,11.086500000000001,9.5,2.25,1952.6271016602086
48,11.086500000000001,9.5,2.75,3043.302445782671
49,11.086500000000001,9.5,3.25,3877.5540853631487
50,11.086500000000001,9.5,3.75,5254.068603109381
51,11.086500000000001,9.5,4.25,7134.357086705116
52,11.086500000000001,9.5,4.75,8501.485677913439
53,11.086500000000001,9.5,5.25,10336.673862619975
54,11.086500000000001,9.5,5.75,12813.934192851564
55,11.086500000000001,9.5,6.25,14810.680244042713
56,12.2535,10.5,0.25,23.204159876739382
57,12.2535,10.5,0.75,206.3122998585778
58,12.2535,10.5,1.25,553.0463709589369
59,12.2535,10.5,1.75,1090.1315862834304
60,12.2535,10.5,2.25,1892.630586090298
61,12.2535,10.5,2.75,2606.6802532789457
62,12.2535,10.5,3.25,3563.4569650806357
63,12.2535,10.5,3.75,5077.707381432909
64,12.2535,10.5,4.25,6364.460330947008
65,12.2535,10.5,4.75,7423.2031599246475
66,12.2535,10.5,5.25,9379.336733774511
67,12.2535,10.5,5.75,12073.029282409247
68,12.2535,10.5,6.25,13013.336878145634
69,12.2535,10.5,6.75,14892.765643236777
70,12.2535,10.5,7.25,17429.833835311427
71,12.2535,10.5,7.75,19685.323815764037
72,12.2535,10.5,8.25,24541.744862661584
73,13.4205,11.5,0.25,20.6893970716722
74,13.4205,11.5,0.75,185.00329983809735
75,13.4205,11.5,1.25,508.79404300151856
76,13.4205,11.5,1.75,993.6056981501144
77,13.4205,11.5,2.25,1671.6619945373095
78,13.4205,11.5,2.75,2458.0972865435906
79,13.4205,11.5,3.25,3266.9405260607878
80,13.4205,11.5,3.75,4503.462692884714
81,13.4205,11.5,4.25,5586.591257743954
82,13.4205,11.5,4.75,6911.635361902687
83,13.4205,11.5,5.25,8740.354842253562
84,13.4205,11.5,5.75,10495.435459454466
85,13.4205,11.5,6.25,12261.678967187137
86,13.4205,11.5,6.75,14032.770315727117
87,13.4205,11.5,7.25,15581.406565287025
88,13.4205,11.5,7.75,18558.9702171308
89,13.4205,11.5,8.25,21773.41996069404
90,13.4205,11.5,8.75,23253.298724086246
91,14.5875,12.5,0.25,17.86124244487321
92,14.5875,12.5,0.75,180.29082761321425
93,14.5875,12.5,1.25,475.3486833400187
94,14.5875,12.5,1.75,855.2260375256329
95,14.5875,12.5,2.25,1548.433358715416
96,14.5875,12.5,2.75,2169.162500147811
97,14.5875,12.5,3.25,3049.189362540479
98,14.5875,12.5,3.75,4060.1176324161024
99,14.5875,12.5,4.25,5324.807141110657
100,14.5875,12.5,4.75,6677.1732422409505
