,Tp,Te,Hs,Pw
84,13.4205,11.5,5.75,9906.087511566213
85,13.4205,11.5,6.25,12097.850484376027
86,13.4205,11.5,6.75,14468.920249672945
87,13.4205,11.5,7.25,16089.650506736858
88,13.4205,11.5,7.75,19444.51407019796
89,13.4205,11.5,8.25,22667.707207644013
90,13.4205,11.5,8.75,24826.95446090275
91,14.5875,12.5,0.25,9.911795229143822
92,14.5875,12.5,0.75,86.4698892881051
93,14.5875,12.5,1.25,243.78367674107133
94,14.5875,12.5,1.75,488.09608317866935
95,14.5875,12.5,2.25,874.8942234947875
96,14.5875,12.5,2.75,1392.2628666259461
97,14.5875,12.5,3.25,1979.7025979802647
98,14.5875,12.5,3.75,2939.518770444982
99,14.5875,12.5,4.25,3977.3245996053683
100,14.5875,12.5,4.75,5101.763624527077
101,14.5875,12.5,5.25,6314.0071506706345
102,14.5875,12.5,5.75,7892.576413569815
103,14.5875,12.5,6.25,9998.617282488587
104,14.5875,12.5,6.75,11789.7873699149
105,14.5875,12.5,7.25,13951.480462204136
106,14.5875,12.5,7.75,16900.79885957806
107,14.5875,12.5,8.25,19556.80128277926
108,14.5875,12.5,8.75,21267.829182581692
109,15.7545,13.5,0.25,7.412661910484366
110,15.7545,13.5,0.75,64.90550014531001
111,15.7545,13.5,1.25,189.6261163734502
112,15.7545,13.5,1.75,384.93244108902445
113,15.7545,13.5,2.25,658.30952579837
114,15.7545,13.5,2.75,1092.9098971927988
115,15.7545,13.5,3.25,1635.8376144480926
116,15.7545,13.5,3.75,2307.3265859253274
117,15.7545,13.5,4.25,3117.238293104931
118,15.7545,13.5,4.75,4029.685766339057
119,15.7545,13.5,5.25,5325.408168841168
120,15.7545,13.5,5.75,6455.552655794886
121,15.7545,13.5,6.25,7856.209889775764
122,15.7545,13.5,6.75,10054.726696724108
123,15.7545,13.5,7.25,11639.036684718842
124,15.7545,13.5,7.75,13865.01253987902
125,15.7545,13.5,8.25,15533.130735580477
126,15.7545,13.5,8.75,16773.013965924256
127,16.9215,14.5,0.25,5.495827876585471
128,16.9215,14.5,0.75,48.469145681413735
129,16.9215,14.5,1.25,140.59494369296524
130,16.9215,14.5,1.75,295.3567718843389
131,16.9215,14.5,2.25,526.9601401510342
132,16.9215,14.5,2.75,878.2365134211716
133,16.9215,14.5,3.25,1316.6822878362177
134,16.9215,14.5,3.75,1931.7598396214244
135,16.9215,14.5,4.25,2521.2275573779602
136,16.9215,14.5,4.75,3334.6928615327893
137,16.9215,14.5,5.25,4262.681575502198
138,16.9215,14.5,5.75,5409.95188196722
139,16.9215,14.5,6.25,7002.343191485765
140,16.9215,14.5,6.75,7868.944145343949
141,16.9215,14.5,7.25,9517.21754550602
142,16.9215,14.5,7.75,11144.605495627926
143,16.9215,14.5,8.25,14286.520311337814
144,16.9215,14.5,8.75,15603.84328269226
145,18.0885,15.5,0.25,4.1509938689568795
146,18.0885,15.5,0.75,36.55635683940652
147,18.0885,15.5,1.25,106.48169502265988
148,18.0885,15.5,1.75,237.08203780102926
149,18.0885,15.5,2.25,410.2751407673114
150,18.0885,15.5,2.75,665.8093476128853
151,18.0885,15.5,3.25,1035.9665830783536
152,18.0885,15.5,3.75,1472.3380784396443
153,18.0885,15.5,4.25,2165.3392144435434
154,18.0885,15.5,4.75,2818.796017150916
155,18.0885,15.5,5.25,3555.9064331174823
156,18.0885,15.5,5.75,4534.228997459857
157,18.0885,15.5,6.25,5936.062195875621
158,18.0885,15.5,6.75,7254.926475318054
159,18.0885,15.5,7.25,8034.75766777519
160,18.0885,15.5,7.75,9583.022247098701
161,18.0885,15.5,8.25,11474.460265989077
162,18.0885,15.5,8.75,14144.572618570002
163,19.2555,16.5,0.25,3.183293822494493
164,19.2555,16.5,0.75,28.827225508361227
165,19.2555,16.5,1.25,85.3729052285837
166,19.2555,16.5,1.75,184.26727089263443
167,19.2555,16.5,2.25,332.94186163331574
168,19.2555,16.5,2.75,547.7848774768995
169,19.2555,16.5,3.25,864.179375401003
170,19.2555,16.5,3.75,1254.3190472672475
171,19.2555,16.5,4.25,1668.5001457099706
172,19.2555,16.5,4.75,2191.4807790612795
173,19.2555,16.5,5.25,2825.439350917815
174,19.2555,16.5,5.75,3852.2362599792505
175,19.2555,16.5,6.25,4913.381664749691
176,19.2555,16.5,6.75,5687.371124617196
177,19.2555,16.5,7.25,6816.69599069578
178,19.2555,16.5,7.75,8383.588572736038
179,19.2555,16.5,8.25,9542.919104534685
180,19.2555,16.5,8.75,12276.358664543608
181,20.4225,17.5,0.25,2.467225826356263
182,20.4225,17.5,0.75,22.411097711457167
183,20.4225,17.5,1.25,66.95648716421798
184,20.4225,17.5,1.75,141.82287856069144
185,20.4225,17.5,2.25,268.45028052401665
186,20.4225,17.5,2.75,455.8843722093879
187,20.4225,17.5,3.25,719.5131056081566
188,20.4225,17.5,3.75,1015.1054019613035
189,20.4225,17.5,4.25,1389.69223732816
190,20.4225,17.5,4.75,1900.620033493836
191,20.4225,17.5,5.25,2300.7700085683623
192,20.4225,17.5,5.75,2907.0502273981824
193,20.4225,17.5,6.25,3784.9888091439666
194,20.4225,17.5,6.75,5051.658391460703
195,20.4225,17.5,7.25,5936.214262666692
196,20.4225,17.5,7.75,7153.054937669812
197,20.4225,17.5,8.25,8003.820556998552
198,20.4225,17.5,8.75,8949.245130744499
199,21.5895,18.5,0.25,1.89278348091928
200,21.5895,18.5,0.75,17.29847130337491
201,21.5895,18.5,1.25,52.90760796411365
202,21.5895,18.5,1.75,117.22767096019544
203,21.5895,18.5,2.25,203.24273293057186
204,21.5895,18.5,2.75,343.9979148875631
205,21.5895,18.5,3.25,552.4413891380143
206,21.5895,18.5,3.75,811.0471278073138
207,21.5895,18.5,4.25,1114.8015926514063
208,21.5895,18.5,4.75,1509.2393219679561
209,21.5895,18.5,5.25,2039.6296543702958
210,21.5895,18.5,5.75,2618.523773849215
211,21.5895,18.5,6.25,3341.6632619495704
212,21.5895,18.5,6.75,4133.263823791451
213,21.5895,18.5,7.25,5347.567101882074
214,21.5895,18.5,7.75,6270.539681621109
215,21.5895,18.5,8.25,7678.148948423752
216,21.5895,18.5,8.75,8423.279556299089
217,22.7565,19.5,0.25,1.4867894763158003
218,22.7565,19.5,0.75,13.605240234308178
219,22.7565,19.5,1.25,41.99700796490291
220,22.7565,19.5,1.75,94.32637991026874
221,22.7565,19.5,2.25,174.34391106201673
222,22.7565,19.5,2.75,302.1010215036298
223,22.7565,19.5,3.25,435.39128536536055
224,22.7565,19.5,3.75,724.3792128338857
225,22.7565,19.5,4.25,1047.5187578623008
226,22.7565,19.5,4.75,1235.8859789914648
227,22.7565,19.5,5.25,1652.1218083513795
228,22.7565,19.5,5.75,2244.8293534166214
229,22.7565,19.5,6.25,2877.2253280574328
230,22.7565,19.5,6.75,3426.311386367897
231,22.7565,19.5,7.25,3913.8175777076876
232,22.7565,19.5,7.75,4780.46266086788
233,22.7565,19.5,8.25,6212.736688826792
234,22.7565,19.5,8.75,7403.136902900576
235,23.9235,20.5,0.25,1.1409107378829573
236,23.9235,20.5,0.75,10.66547806131152
237,23.9235,20.5,1.25,32.74397174419952
238,23.9235,20.5,1.75,76.27627695125989
239,23.9235,20.5,2.25,149.77431192987956
240,23.9235,20.5,2.75,276.3563200594338
241,23.9235,20.5,3.25,384.4552919567822
242,23.9235,20.5,3.75,544.230691581561
243,23.9235,20.5,4.25,816.4252703280026
244,23.9235,20.5,4.75,1070.9750407975323
245,23.9235,20.5,5.25,1436.7031607208698
246,23.9235,20.5,5.75,2123.5189335583136
247,23.9235,20.5,6.25,2362.660349781592
248,23.9235,20.5,6.75,3053.716324531922
249,23.9235,20.5,7.25,3381.236099370917
250,23.9235,20.5,7.75,4361.200724474428
251,23.9235,20.5,8.25,4919.56642372965
252,23.9235,20.5,8.75,7215.442143356957
253,25.090500000000002,21.5,0.25,0.8965324805334394
254,25.090500000000002,21.5,0.75,8.492746349088344
255,25.090500000000002,21.5,1.25,27.95820015912985
256,25.090500000000002,21.5,1.75,60.605885258382095
257,25.090500000000002,21.5,2.25,128.47174677602058
258,25.090500000000002,21.5,2.75,201.3497343853633
259,25.090500000000002,21.5,3.25,309.0641994842039
260,25.090500000000002,21.5,3.75,526.8448321331324
261,25.090500000000002,21.5,4.25,640.4371472716764
262,25.090500000000002,21.5,4.75,859.9990640339901
263,25.090500000000002,21.5,5.25,1319.0935074720048
264,25.090500000000002,21.5,5.75,1660.68292148379
265,25.090500000000002,21.5,6.25,2337.573473194599
266,25.090500000000002,21.5,6.75,2854.356133572212
267,25.090500000000002,21.5,7.25,3166.6932996609858
268,25.090500000000002,21.5,7.75,4026.850885084114
269,25.090500000000002,21.5,8.25,4599.091267434185
270,25.090500000000002,21.5,8.75,5780.499401765399
271,26.2575,22.5,0.25,0.6941560467959688
272,26.2575,22.5,0.75,6.865791976680183
273,26.2575,22.5,1.25,21.667296856862905
274,26.2575,22.5,1.75,51.468489144215596
275,26.2575,22.5,2.25,102.10015302121965
276,26.2575,22.5,2.75,173.37585795533155
277,26.2575,22.5,3.25,276.0000101129889
278,26.2575,22.5,3.75,382.6127654416544
279,26.2575,22.5,4.25,611.0057442499556
280,26.2575,22.5,4.75,886.3342718710994
281,26.2575,22.5,5.25,910.0051162574623
282,26.2575,22.5,5.75,1420.033849209084
283,26.2575,22.5,6.25,1724.3424270140977
284,26.2575,22.5,6.75,2571.946603099971
285,26.2575,22.5,7.25,2646.6109283925257
286,26.2575,22.5,7.75,3446.805666954425
287,26.2575,22.5,8.25,3989.2069906172683
288,26.2575,22.5,8.75,4568.830739197898
