,Tp,Te,Hs,Pw
55,11.086500000000001,9.5,6.25,5542.033898337164
56,12.2535,10.5,0.25,7.1499679055249725
57,12.2535,10.5,0.75,62.8868695532813
58,12.2535,10.5,1.25,170.5329010091665
59,12.2535,10.5,1.75,329.2555372649243
60,12.2535,10.5,2.25,532.7911694721469
61,12.2535,10.5,2.75,783.0560967986445
62,12.2535,10.5,3.25,1075.685064193943
63,12.2535,10.5,3.75,1420.311191064602
64,12.2535,10.5,4.25,1798.9867332183087
65,12.2535,10.5,4.75,2207.252861184512
66,12.2535,10.5,5.25,2685.3475731593417
67,12.2535,10.5,5.75,3186.8210366120366
68,12.2535,10.5,6.25,3747.6126602678946
69,12.2535,10.5,6.75,4328.311241159081
70,12.2535,10.5,7.25,4870.171065315137
71,12.2535,10.5,7.75,5620.181539990464
72,12.2535,10.5,8.25,6290.905900501413
73,13.4205,11.5,0.25,4.832142938022353
74,13.4205,11.5,0.75,42.73846408375736
75,13.4205,11.5,1.25,116.49833600914357
76,13.4205,11.5,1.75,223.02986580626617
77,13.4205,11.5,2.25,361.2467655998147
78,13.4205,11.5,2.75,533.9057805569892
79,13.4205,11.5,3.25,734.1054690263696
80,13.4205,11.5,3.75,971.6374039996906
81,13.4205,11.5,4.25,1225.0200969239834
82,13.4205,11.5,4.75,1521.1447683281976
83,13.4205,11.5,5.25,1835.845652546787
84,13.4205,11.5,5.75,2173.07377925928
85,13.4205,11.5,6.25,2557.4363237879156
86,13.4205,11.5,6.75,2957.3790650621418
87,13.4205,11.5,7.25,3411.3163381302984
88,13.4205,11.5,7.75,3824.9003600129035
89,13.4205,11.5,8.25,4372.387104246576
90,13.4205,11.5,8.75,4820.75400689171
91,14.5875,12.5,0.25,3.346780129429193
92,14.5875,12.5,0.75,29.672144316846392
93,14.5875,12.5,1.25,81.14560081349887
94,14.5875,12.5,1.75,155.62396632577114
95,14.5875,12.5,2.25,254.02077191290954
96,14.5875,12.5,2.75,375.42154089047966
97,14.5875,12.5,3.25,515.0319782657001
98,14.5875,12.5,3.75,681.2190256693311
99,14.5875,12.5,4.25,870.3285770987818
100,14.5875,12.5,4.75,1067.8716528097482
101,14.5875,12.5,5.25,1288.482786675515
102,14.5875,12.5,5.75,1540.5325542042965
103,14.5875,12.5,6.25,1803.1894145557153
104,14.5875,12.5,6.75,2080.8698021077375
105,14.5875,12.5,7.25,2406.690749681484
106,14.5875,12.5,7.75,2737.5042706361583
107,14.5875,12.5,8.25,3080.3736420305886
108,14.5875,12.5,8.75,3436.3280188564063
109,15.7545,13.5,0.25,2.308997943835642
110,15.7545,13.5,0.75,20.549446548758155
111,15.7545,13.5,1.25,56.403604611378654
112,15.7545,13.5,1.75,109.45451760139161
113,15.7545,13.5,2.25,178.7353206889233
114,15.7545,13.5,2.75,264.74869444382693
115,15.7545,13.5,3.25,368.53700986378055
116,15.7545,13.5,3.75,483.737052609001
117,15.7545,13.5,4.25,617.3544732427634
118,15.7545,13.5,4.75,759.4064689537024
119,15.7545,13.5,5.25,926.2978384136006
120,15.7545,13.5,5.75,1105.4067734637524
121,15.7545,13.5,6.25,1293.1590716013463
122,15.7545,13.5,6.75,1503.102049631025
123,15.7545,13.5,7.25,1723.0882265085775
124,15.7545,13.5,7.75,1950.5168136227064
125,15.7545,13.5,8.25,2200.3834171002477
126,15.7545,13.5,8.75,2454.3281851776437
127,16.9215,14.5,0.25,1.6733323631044115
128,16.9215,14.5,0.75,14.96480766317331
129,16.9215,14.5,1.25,40.97519318380698
130,16.9215,14.5,1.75,79.4416384742074
131,16.9215,14.5,2.25,130.53158264663472
132,16.9215,14.5,2.75,192.87018750024
133,16.9215,14.5,3.25,268.0367639120317
134,16.9215,14.5,3.75,353.1808589286519
135,16.9215,14.5,4.25,449.9269295955626
136,16.9215,14.5,4.75,557.5716882190848
137,16.9215,14.5,5.25,678.9017471143754
138,16.9215,14.5,5.75,809.6032413543192
139,16.9215,14.5,6.25,951.2012100139611
140,16.9215,14.5,6.75,1100.0098698980753
141,16.9215,14.5,7.25,1268.947659792287
142,16.9215,14.5,7.75,1435.9855699126342
143,16.9215,14.5,8.25,1617.489877519737
144,16.9215,14.5,8.75,1816.92678002243
145,18.0885,15.5,0.25,1.4426109397262956
146,18.0885,15.5,0.75,12.592258564956643
147,18.0885,15.5,1.25,34.052318145086986
148,18.0885,15.5,1.75,65.10931758986843
149,18.0885,15.5,2.25,104.98078195979468
150,18.0885,15.5,2.75,153.39910808111244
151,18.0885,15.5,3.25,210.57758950274405
152,18.0885,15.5,3.75,276.2732121144164
153,18.0885,15.5,4.25,350.09094172943014
154,18.0885,15.5,4.75,429.10725924543647
155,18.0885,15.5,5.25,517.2572679269767
156,18.0885,15.5,5.75,615.9527571004556
157,18.0885,15.5,6.25,723.7257671893492
158,18.0885,15.5,6.75,830.280928725717
159,18.0885,15.5,7.25,950.2969898597612
160,18.0885,15.5,7.75,1066.5911953980828
161,18.0885,15.5,8.25,1204.9086330616763
162,18.0885,15.5,8.75,1339.1459204871048
163,19.2555,16.5,0.25,0.9093380970209568
164,19.2555,16.5,0.75,8.11109711178036
165,19.2555,16.5,1.25,22.272444069226164
166,19.2555,16.5,1.75,43.202542170103236
167,19.2555,16.5,2.25,70.62566859714833
168,19.2555,16.5,2.75,104.67852834786538
169,19.2555,16.5,3.25,145.430982510303
170,19.2555,16.5,3.75,191.26369461873136
171,19.2555,16.5,4.25,244.20810250889667
172,19.2555,16.5,4.75,302.2099726865017
173,19.2555,16.5,5.25,366.9018843613609
174,19.2555,16.5,5.75,435.9979031490967
175,19.2555,16.5,6.25,512.228805192523
176,19.2555,16.5,6.75,592.1049141760498
177,19.2555,16.5,7.25,679.4700760220646
178,19.2555,16.5,7.75,776.5060745600431
179,19.2555,16.5,8.25,878.6398709213927
180,19.2555,16.5,8.75,978.3716530781205
181,20.4225,17.5,0.25,0.5358943508282379
182,20.4225,17.5,0.75,4.819742270437806
183,20.4225,17.5,1.25,13.313311211890657
184,20.4225,17.5,1.75,25.916494940797406
185,20.4225,17.5,2.25,42.826492648692195
186,20.4225,17.5,2.75,63.64867391377549
187,20.4225,17.5,3.25,88.91323905091332
188,20.4225,17.5,3.75,118.04748796564819
