,Tp,Te,Hs,Pw
114,15.7545,13.5,2.75,518.5186059985683
115,15.7545,13.5,3.25,801.253906790472
116,15.7545,13.5,3.75,1149.7904449063449
117,15.7545,13.5,4.25,1581.3806746598464
118,15.7545,13.5,4.75,2045.7466613440133
119,15.7545,13.5,5.25,2757.5239826633124
120,15.7545,13.5,5.75,3344.2928116287458
121,15.7545,13.5,6.25,4072.8675901413158
122,15.7545,13.5,6.75,5294.318982905149
123,15.7545,13.5,7.25,6123.767021618348
124,15.7545,13.5,7.75,7320.53367453701
125,15.7545,13.5,8.25,8164.018497909915
126,15.7545,13.5,8.75,8780.929549853152
127,16.9215,14.5,0.25,1.8221258257258228
128,16.9215,14.5,0.75,17.43712638823559
129,16.9215,14.5,1.25,56.60978056911158
130,16.9215,14.5,1.75,126.73283547315218
131,16.9215,14.5,2.25,238.09033402127142
132,16.9215,14.5,2.75,416.73069871961997
133,16.9215,14.5,3.25,648.405144798506
134,16.9215,14.5,3.75,968.482737968565
135,16.9215,14.5,4.25,1282.7913620917464
136,16.9215,14.5,4.75,1721.256716800483
137,16.9215,14.5,5.25,2198.528972853551
138,16.9215,14.5,5.75,2821.605064941909
139,16.9215,14.5,6.25,3675.453594999545
140,16.9215,14.5,6.75,4149.4916870312145
141,16.9215,14.5,7.25,4987.758724690393
142,16.9215,14.5,7.75,5879.5398362738915
143,16.9215,14.5,8.25,7556.8407175412585
144,16.9215,14.5,8.75,8179.152125729105
145,18.0885,15.5,0.25,1.3459028298982751
146,18.0885,15.5,0.75,12.93250228705552
147,18.0885,15.5,1.25,42.464377636551
148,18.0885,15.5,1.75,103.87992680541241
149,18.0885,15.5,2.25,186.90207116623958
150,18.0885,15.5,2.75,315.69138100840394
151,18.0885,15.5,3.25,506.8609582313435
152,18.0885,15.5,3.75,733.9643051296466
153,18.0885,15.5,4.25,1105.6230368985484
154,18.0885,15.5,4.75,1449.0125174344746
155,18.0885,15.5,5.25,1841.9551425197499
156,18.0885,15.5,5.75,2353.5724227850123
157,18.0885,15.5,6.25,3112.7358091234128
158,18.0885,15.5,6.75,3805.9091291623345
159,18.0885,15.5,7.25,4200.973882290031
160,18.0885,15.5,7.75,5046.69848680393
161,18.0885,15.5,8.25,6016.528922879455
162,18.0885,15.5,8.75,7455.947052069224
163,19.2555,16.5,0.25,1.0073902854772443
164,19.2555,16.5,0.75,10.303933598321589
165,19.2555,16.5,1.25,34.59394793767555
166,19.2555,16.5,1.75,80.05104400195384
167,19.2555,16.5,2.25,153.90023432514366
168,19.2555,16.5,2.75,262.9015987672637
169,19.2555,16.5,3.25,430.9603265922175
170,19.2555,16.5,3.75,641.4926202712383
171,19.2555,16.5,4.25,857.7844032693193
172,19.2555,16.5,4.75,1130.705030926058
173,19.2555,16.5,5.25,1466.0165783104073
174,19.2555,16.5,5.75,2022.42399582213
175,19.2555,16.5,6.25,2586.0005006952233
176,19.2555,16.5,6.75,3011.825526721039
177,19.2555,16.5,7.25,3607.597775981253
178,19.2555,16.5,7.75,4427.650707115928
179,19.2555,16.5,8.25,5085.544860897234
180,19.2555,16.5,8.75,6420.448356795373
181,20.4225,17.5,0.25,0.7678647345090215
182,20.4225,17.5,0.75,7.933215788341258
183,20.4225,17.5,1.25,26.738273882243924
184,20.4225,17.5,1.75,61.68547038288857
185,20.4225,17.5,2.25,123.7604926013426
186,20.4225,17.5,2.75,224.02356769170436
187,20.4225,17.5,3.25,362.5539712862274
188,20.4225,17.5,3.75,519.9842377221476
189,20.4225,17.5,4.25,718.3006601069443
190,20.4225,17.5,4.75,992.6138223623263
191,20.4225,17.5,5.25,1193.6733676413664
192,20.4225,17.5,5.75,1516.0499281871425
193,20.4225,17.5,6.25,1990.1089314406702
194,20.4225,17.5,6.75,2687.4369055136217
195,20.4225,17.5,7.25,3135.6964429772124
196,20.4225,17.5,7.75,3793.2561016206055
197,20.4225,17.5,8.25,4245.755960780652
198,20.4225,17.5,8.75,4722.505795477683
199,21.5895,18.5,0.25,0.5705020900712039
200,21.5895,18.5,0.75,5.990271955504291
201,21.5895,18.5,1.25,21.007499854653684
202,21.5895,18.5,1.75,51.11208056658111
203,21.5895,18.5,2.25,92.53134493833865
204,21.5895,18.5,2.75,165.12350035535155
205,21.5895,18.5,3.25,275.1139184358379
206,21.5895,18.5,3.75,409.97144144820743
207,21.5895,18.5,4.25,569.1958418870963
208,21.5895,18.5,4.75,778.3581791672545
209,21.5895,18.5,5.25,1067.7494059239032
210,21.5895,18.5,5.75,1367.628004201893
211,21.5895,18.5,6.25,1749.6436756597964
212,21.5895,18.5,6.75,2166.855925049633
213,21.5895,18.5,7.25,2812.2711884072455
214,21.5895,18.5,7.75,3260.857659417035
215,21.5895,18.5,8.25,4045.573159537011
216,21.5895,18.5,8.75,4384.475868051591
217,22.7565,19.5,0.25,0.42435780183251604
218,22.7565,19.5,0.75,4.554809915988279
219,22.7565,19.5,1.25,16.52491422028106
220,22.7565,19.5,1.75,41.16357357598757
221,22.7565,19.5,2.25,82.2211543498776
222,22.7565,19.5,2.75,147.97597264157767
223,22.7565,19.5,3.25,217.02316980336846
224,22.7565,19.5,3.75,374.54073266055707
225,22.7565,19.5,4.25,547.1465411574497
226,22.7565,19.5,4.75,640.5453387030619
227,22.7565,19.5,5.25,861.2403036035005
228,22.7565,19.5,5.75,1171.375867596767
229,22.7565,19.5,6.25,1493.2621672089997
230,22.7565,19.5,6.75,1779.2417346605368
231,22.7565,19.5,7.25,2031.822578263649
232,22.7565,19.5,7.75,2477.47877307905
233,22.7565,19.5,8.25,3252.199765244315
234,22.7565,19.5,8.75,3819.8354218188083
235,23.9235,20.5,0.25,0.31187794955646714
236,23.9235,20.5,0.75,3.5118922908833006
237,23.9235,20.5,1.25,12.700228121353499
238,23.9235,20.5,1.75,33.69444555333525
239,23.9235,20.5,2.25,71.76753178059042
240,23.9235,20.5,2.75,139.04878913631566
241,23.9235,20.5,3.25,190.32313399973668
242,23.9235,20.5,3.75,273.2898244032541
243,23.9235,20.5,4.25,414.64796435431066
244,23.9235,20.5,4.75,540.7749838331672
245,23.9235,20.5,5.25,729.694798892224
246,23.9235,20.5,5.75,1077.6425529876772
247,23.9235,20.5,6.25,1191.339372483174
248,23.9235,20.5,6.75,1538.7705272752135
249,23.9235,20.5,7.25,1681.2814505775975
250,23.9235,20.5,7.75,2165.2866704183793
251,23.9235,20.5,8.25,2448.205787465549
252,23.9235,20.5,8.75,3545.5407752643328
253,25.090500000000002,21.5,0.25,0.2371515756709594
254,25.090500000000002,21.5,0.75,2.794149756041965
255,25.090500000000002,21.5,1.25,11.466618966697277
256,25.090500000000002,21.5,1.75,26.821015173113146
257,25.090500000000002,21.5,2.25,62.46652999890672
258,25.090500000000002,21.5,2.75,99.01930948571905
259,25.090500000000002,21.5,3.25,152.82670758852717
260,25.090500000000002,21.5,3.75,267.4768974807513
261,25.090500000000002,21.5,4.25,321.8959714489204
262,25.090500000000002,21.5,4.75,431.3977831051244
263,25.090500000000002,21.5,5.25,665.3327986687138
264,25.090500000000002,21.5,5.75,830.3734797459197
265,25.090500000000002,21.5,6.25,1165.3250031176553
266,25.090500000000002,21.5,6.75,1419.05524047056
267,25.090500000000002,21.5,7.25,1567.6363020253075
268,25.090500000000002,21.5,7.75,1955.6451328725598
269,25.090500000000002,21.5,8.25,2241.347394872976
270,25.090500000000002,21.5,8.75,2813.4801879936467
271,26.2575,22.5,0.25,0.18120617196909702
272,26.2575,22.5,0.75,2.3683078754147533
273,26.2575,22.5,1.25,8.651938870120397
274,26.2575,22.5,1.75,23.234239213152634
275,26.2575,22.5,2.25,49.66813030929962
276,26.2575,22.5,2.75,85.56574683839546
277,26.2575,22.5,3.25,138.77692676927046
278,26.2575,22.5,3.75,189.892691626372
279,26.2575,22.5,4.25,307.38787057910537
280,26.2575,22.5,4.75,442.0085654953624
281,26.2575,22.5,5.25,445.66553099227554
282,26.2575,22.5,5.75,698.909372780758
283,26.2575,22.5,6.25,846.5248056232459
284,26.2575,22.5,6.75,1244.2137556960486
285,26.2575,22.5,7.25,1263.5533142013599
286,26.2575,22.5,7.75,1642.3991976191408
287,26.2575,22.5,8.25,1879.1181432228038
288,26.2575,22.5,8.75,2140.0421106391864
