,Tp,Te,Hs,Pw
217,22.7565,19.5,0.25,84.54830851611042
218,22.7565,19.5,0.75,660.2266277458365
219,22.7565,19.5,1.25,1727.3087156993663
220,22.7565,19.5,1.75,3341.8790789608897
221,22.7565,19.5,2.25,5624.13483035166
222,22.7565,19.5,2.75,8202.608129354367
223,22.7565,19.5,3.25,9925.095775945667
224,22.7565,19.5,3.75,15272.414511819323
225,22.7565,19.5,4.25,19325.788986324136
226,22.7565,19.5,4.75,22578.602656736275
227,22.7565,19.5,5.25,27410.076753284204
228,22.7565,19.5,5.75,32785.001414668746
229,22.7565,19.5,6.25,39091.88104772867
230,22.7565,19.5,6.75,40841.294741158534
231,22.7565,19.5,7.25,46930.423651005025
232,22.7565,19.5,7.75,53789.12085112058
233,22.7565,19.5,8.25,62566.10310106537
234,22.7565,19.5,8.75,75835.9276842475
235,23.9235,20.5,0.25,77.25378888684831
236,23.9235,20.5,0.75,602.4214215170564
237,23.9235,20.5,1.25,1596.300140920583
238,23.9235,20.5,1.75,3258.7144673737102
239,23.9235,20.5,2.25,5407.618505855949
240,23.9235,20.5,2.75,8586.32011820121
241,23.9235,20.5,3.25,10209.134311015603
242,23.9235,20.5,3.75,13192.744735241731
243,23.9235,20.5,4.25,17656.916805186986
244,23.9235,20.5,4.75,20656.962777097637
245,23.9235,20.5,5.25,25053.631635496236
246,23.9235,20.5,5.75,33739.42626185469
247,23.9235,20.5,6.25,36134.768868095074
248,23.9235,20.5,6.75,44634.40014046048
249,23.9235,20.5,7.25,43673.529028302735
250,23.9235,20.5,7.75,53278.219268097084
251,23.9235,20.5,8.25,59930.446000188684
252,23.9235,20.5,8.75,78077.90091867576
253,25.090500000000002,21.5,0.25,73.84877072800391
254,25.090500000000002,21.5,0.75,593.5377298534786
255,25.090500000000002,21.5,1.25,1694.7644421462542
256,25.090500000000002,21.5,1.75,3022.6271733804692
257,25.090500000000002,21.5,2.25,4953.63624537179
258,25.090500000000002,21.5,2.75,6791.169001776585
259,25.090500000000002,21.5,3.25,9595.842010838931
260,25.090500000000002,21.5,3.75,14000.47813535997
261,25.090500000000002,21.5,4.25,15441.636186607082
262,25.090500000000002,21.5,4.75,17679.38022114501
263,25.090500000000002,21.5,5.25,25458.476978520175
264,25.090500000000002,21.5,5.75,27120.58520469674
265,25.090500000000002,21.5,6.25,36710.97843671606
266,25.090500000000002,21.5,6.75,44690.67145851186
267,25.090500000000002,21.5,7.25,45449.03333474598
268,25.090500000000002,21.5,7.75,50918.32528371832
269,25.090500000000002,21.5,8.25,60678.3600532374
270,25.090500000000002,21.5,8.75,71544.6312815695
271,26.2575,22.5,0.25,75.11946851476087
272,26.2575,22.5,0.75,610.5459094019473
273,26.2575,22.5,1.25,1511.856155961177
274,26.2575,22.5,1.75,2879.1872242021345
275,26.2575,22.5,2.25,4836.296422215874
276,26.2575,22.5,2.75,7111.88843755511
277,26.2575,22.5,3.25,10204.328980240567
278,26.2575,22.5,3.75,11647.836346493219
279,26.2575,22.5,4.25,16746.86056646951
280,26.2575,22.5,4.75,20511.29280060226
281,26.2575,22.5,5.25,21756.034930309197
282,26.2575,22.5,5.75,30292.675999418618
283,26.2575,22.5,6.25,32100.893703236037
284,26.2575,22.5,6.75,44836.57270938663
285,26.2575,22.5,7.25,41925.34923432154
286,26.2575,22.5,7.75,50412.80690410502
287,26.2575,22.5,8.25,58076.525540446164
288,26.2575,22.5,8.75,60249.517783709605
