,Tp,Te,Hs,Pw
158,18.0885,15.5,6.75,182725.87033748193
159,18.0885,15.5,7.25,208291.07684188028
160,18.0885,15.5,7.75,221864.65710778165
161,18.0885,15.5,8.25,239773.6648894881
162,18.0885,15.5,8.75,273448.7911275374
163,19.2555,16.5,0.25,939.288118202902
164,19.2555,16.5,0.75,8225.5220041767
165,19.2555,16.5,1.25,19437.572508668094
166,19.2555,16.5,1.75,31312.365764850187
167,19.2555,16.5,2.25,44486.376433023004
168,19.2555,16.5,2.75,62709.70505032959
169,19.2555,16.5,3.25,79279.30217048277
170,19.2555,16.5,3.75,93394.89103448237
171,19.2555,16.5,4.25,106196.91930352477
172,19.2555,16.5,4.75,116266.18382517483
173,19.2555,16.5,5.25,130299.93088351683
174,19.2555,16.5,5.75,149400.34488544674
175,19.2555,16.5,6.25,161039.6230749667
176,19.2555,16.5,6.75,176077.19651178567
177,19.2555,16.5,7.25,194585.82601182102
178,19.2555,16.5,7.75,217568.361938591
179,19.2555,16.5,8.25,228717.14660258568
180,19.2555,16.5,8.75,259532.42218655022
181,20.4225,17.5,0.25,886.6933562396862
182,20.4225,17.5,0.75,7179.9462281405185
183,20.4225,17.5,1.25,16759.445972827027
184,20.4225,17.5,1.75,29676.249777213117
185,20.4225,17.5,2.25,41278.73075298162
186,20.4225,17.5,2.75,54062.955374616424
187,20.4225,17.5,3.25,68892.52181333551
188,20.4225,17.5,3.75,78664.76446790216
189,20.4225,17.5,4.25,93841.57083631879
190,20.4225,17.5,4.75,108853.14727223832
191,20.4225,17.5,5.25,117911.66940854283
192,20.4225,17.5,5.75,131602.58423411363
193,20.4225,17.5,6.25,141724.30862966806
194,20.4225,17.5,6.75,159397.34547032614
195,20.4225,17.5,7.25,180518.39227697835
196,20.4225,17.5,7.75,194985.08546066415
197,20.4225,17.5,8.25,206729.88155609538
198,20.4225,17.5,8.75,218998.06808866354
199,21.5895,18.5,0.25,698.7705473936369
200,21.5895,18.5,0.75,6147.4450309074555
201,21.5895,18.5,1.25,15159.782293557164
202,21.5895,18.5,1.75,25318.890348116747
203,21.5895,18.5,2.25,36261.976252168184
204,21.5895,18.5,2.75,47807.16763314197
205,21.5895,18.5,3.25,61627.628316743765
206,21.5895,18.5,3.75,73539.2466956206
207,21.5895,18.5,4.25,83786.65300931339
208,21.5895,18.5,4.75,96365.18137933308
209,21.5895,18.5,5.25,112963.18227685789
210,21.5895,18.5,5.75,121032.73368606305
211,21.5895,18.5,6.25,136507.0169543564
212,21.5895,18.5,6.75,144866.12213263882
213,21.5895,18.5,7.25,165825.59377148128
214,21.5895,18.5,7.75,196007.78178897998
215,21.5895,18.5,8.25,198562.08421992013
216,21.5895,18.5,8.75,215995.51101789842
217,22.7565,19.5,0.25,717.5506674031615
218,22.7565,19.5,0.75,5721.501396817698
219,22.7565,19.5,1.25,13399.253460979235
220,22.7565,19.5,1.75,22953.23388717736
221,22.7565,19.5,2.25,33731.717337665614
222,22.7565,19.5,2.75,43726.42296668253
223,22.7565,19.5,3.25,53403.28889646964
224,22.7565,19.5,3.75,64367.920970376326
225,22.7565,19.5,4.25,75642.48373954599
226,22.7565,19.5,4.75,83546.5970809639
227,22.7565,19.5,5.25,95341.07414415039
228,22.7565,19.5,5.75,106991.10343012719
229,22.7565,19.5,6.25,115175.23986983551
230,22.7565,19.5,6.75,124924.92511171984
231,22.7565,19.5,7.25,137371.4792090966
232,22.7565,19.5,7.75,149025.51133629077
233,22.7565,19.5,8.25,167819.04509246725
234,22.7565,19.5,8.75,203119.5998472132
235,23.9235,20.5,0.25,625.9923666467364
236,23.9235,20.5,0.75,4864.009212903763
237,23.9235,20.5,1.25,11503.51157354387
238,23.9235,20.5,1.75,20338.09892723643
239,23.9235,20.5,2.25,31217.14752834976
240,23.9235,20.5,2.75,40130.91609210651
241,23.9235,20.5,3.25,48127.58487280304
242,23.9235,20.5,3.75,57879.51272447091
243,23.9235,20.5,4.25,67546.25138545444
244,23.9235,20.5,4.75,75256.19473117213
245,23.9235,20.5,5.25,85128.19773320733
246,23.9235,20.5,5.75,93929.9195637644
247,23.9235,20.5,6.25,100172.28296025301
248,23.9235,20.5,6.75,115164.51195612291
249,23.9235,20.5,7.25,116957.18024113936
250,23.9235,20.5,7.75,144751.88290015396
251,23.9235,20.5,8.25,150659.2444325692
252,23.9235,20.5,8.75,184799.97011459613
253,25.090500000000002,21.5,0.25,528.1058398855319
254,25.090500000000002,21.5,0.75,4190.654657077438
255,25.090500000000002,21.5,1.25,11036.02530406119
256,25.090500000000002,21.5,1.75,18167.356849987686
257,25.090500000000002,21.5,2.25,27251.93516042747
258,25.090500000000002,21.5,2.75,35987.04195806522
259,25.090500000000002,21.5,3.25,43982.21300319102
260,25.090500000000002,21.5,3.75,55000.531631184786
261,25.090500000000002,21.5,4.25,60581.509008062974
262,25.090500000000002,21.5,4.75,70396.98551824859
263,25.090500000000002,21.5,5.25,83574.94394339855
264,25.090500000000002,21.5,5.75,91491.95901473466
265,25.090500000000002,21.5,6.25,103957.30280277188
266,25.090500000000002,21.5,6.75,107024.53293677709
267,25.090500000000002,21.5,7.25,119786.19080712262
268,25.090500000000002,21.5,7.75,130461.67724940756
269,25.090500000000002,21.5,8.25,146616.53653779736
270,25.090500000000002,21.5,8.75,172546.484252668
271,26.2575,22.5,0.25,467.14835003816177
272,26.2575,22.5,0.75,3928.869275122851
273,26.2575,22.5,1.25,9341.104757066443
274,26.2575,22.5,1.75,15646.106877234974
275,26.2575,22.5,2.25,24508.632403466
276,26.2575,22.5,2.75,31374.79886638134
277,26.2575,22.5,3.25,39729.80661126731
278,26.2575,22.5,3.75,45104.48804664917
279,26.2575,22.5,4.25,56567.41335460921
280,26.2575,22.5,4.75,64854.591606740294
281,26.2575,22.5,5.25,73104.5686812341
282,26.2575,22.5,5.75,82821.98133255882
283,26.2575,22.5,6.25,90078.87110403036
284,26.2575,22.5,6.75,105038.07864763158
285,26.2575,22.5,7.25,107724.2021505923
286,26.2575,22.5,7.75,122019.23044262594
287,26.2575,22.5,8.25,129211.93984335448
288,26.2575,22.5,8.75,147456.33261973265
