,Tp,Te,Hs,Pw
192,20.4225,17.5,5.75,279243.75436801487
193,20.4225,17.5,6.25,297750.55060524086
194,20.4225,17.5,6.75,329072.6942294902
195,20.4225,17.5,7.25,355656.2029401609
196,20.4225,17.5,7.75,382969.2596848461
197,20.4225,17.5,8.25,396638.5525308026
198,20.4225,17.5,8.75,430614.7972468183
199,21.5895,18.5,0.25,1793.1204643546364
200,21.5895,18.5,0.75,15437.288880170856
201,21.5895,18.5,1.25,36152.529752373885
202,21.5895,18.5,1.75,57296.44838122833
203,21.5895,18.5,2.25,78850.6192829555
204,21.5895,18.5,2.75,104344.07423865618
205,21.5895,18.5,3.25,131808.6310732225
206,21.5895,18.5,3.75,156870.04833002083
207,21.5895,18.5,4.25,175567.4262625416
208,21.5895,18.5,4.75,199475.71084787845
209,21.5895,18.5,5.25,229532.3419914019
210,21.5895,18.5,5.75,242584.66364888666
211,21.5895,18.5,6.25,273502.8603643791
212,21.5895,18.5,6.75,289891.1375442976
213,21.5895,18.5,7.25,321960.88090084266
214,21.5895,18.5,7.75,344972.405435988
215,21.5895,18.5,8.25,358399.70563773013
216,21.5895,18.5,8.75,385499.5994785468
217,22.7565,19.5,0.25,1760.5704314846384
218,22.7565,19.5,0.75,13882.790920816306
219,22.7565,19.5,1.25,31749.026786637634
220,22.7565,19.5,1.75,54211.86538024168
221,22.7565,19.5,2.25,78404.527828715
222,22.7565,19.5,2.75,101946.60540747635
223,22.7565,19.5,3.25,123707.92776708043
224,22.7565,19.5,3.75,147965.16326257057
225,22.7565,19.5,4.25,174220.6288039158
226,22.7565,19.5,4.75,192344.3898647187
227,22.7565,19.5,5.25,221626.01481326483
228,22.7565,19.5,5.75,240343.05632183835
229,22.7565,19.5,6.25,253839.04037035353
230,22.7565,19.5,6.75,286253.2059768201
231,22.7565,19.5,7.25,302752.16186604335
232,22.7565,19.5,7.75,325706.18493734015
233,22.7565,19.5,8.25,357168.2646250765
234,22.7565,19.5,8.75,394523.2484519051
235,23.9235,20.5,0.25,1565.962102273865
236,23.9235,20.5,0.75,11774.18099516538
237,23.9235,20.5,1.25,27597.472716712182
238,23.9235,20.5,1.75,47599.81199148618
239,23.9235,20.5,2.25,75192.91655723791
240,23.9235,20.5,2.75,95080.69996799913
241,23.9235,20.5,3.25,112062.12016172297
242,23.9235,20.5,3.75,135016.82333590952
243,23.9235,20.5,4.25,155862.3261481102
244,23.9235,20.5,4.75,176178.79238938083
245,23.9235,20.5,5.25,195926.49991666983
246,23.9235,20.5,5.75,207186.706196707
247,23.9235,20.5,6.25,228395.54236125867
248,23.9235,20.5,6.75,263087.5500240087
249,23.9235,20.5,7.25,261153.1332605991
250,23.9235,20.5,7.75,296814.6605949905
251,23.9235,20.5,8.25,317786.6255357549
252,23.9235,20.5,8.75,341166.7061236529
253,25.090500000000002,21.5,0.25,1385.2581303904217
254,25.090500000000002,21.5,0.75,10595.592083307718
255,25.090500000000002,21.5,1.25,27339.58492283499
256,25.090500000000002,21.5,1.75,43521.54579023807
257,25.090500000000002,21.5,2.25,64169.88740923725
258,25.090500000000002,21.5,2.75,83553.92510839137
259,25.090500000000002,21.5,3.25,101100.98216976893
260,25.090500000000002,21.5,3.75,123576.13396244746
261,25.090500000000002,21.5,4.25,135352.54628658766
262,25.090500000000002,21.5,4.75,158807.13343940844
263,25.090500000000002,21.5,5.25,183850.06031699246
264,25.090500000000002,21.5,5.75,197049.05669162422
265,25.090500000000002,21.5,6.25,220446.0238008098
266,25.090500000000002,21.5,6.75,226759.330691121
267,25.090500000000002,21.5,7.25,255554.73126876075
268,25.090500000000002,21.5,7.75,267026.004276722
269,25.090500000000002,21.5,8.25,293924.94428255415
270,25.090500000000002,21.5,8.75,318599.6088870091
271,26.2575,22.5,0.25,1213.2136121856988
272,26.2575,22.5,0.75,10048.457158612833
273,26.2575,22.5,1.25,23189.999870419106
274,26.2575,22.5,1.75,37619.73059860535
275,26.2575,22.5,2.25,57517.576897836996
276,26.2575,22.5,2.75,72294.44579728009
277,26.2575,22.5,3.25,89492.40157644408
278,26.2575,22.5,3.75,102331.64337849678
279,26.2575,22.5,4.25,124870.34405766545
280,26.2575,22.5,4.75,144699.97542031802
281,26.2575,22.5,5.25,164160.73287978215
282,26.2575,22.5,5.75,181898.63232549178
283,26.2575,22.5,6.25,197399.6391043831
284,26.2575,22.5,6.75,216716.68142443695
285,26.2575,22.5,7.25,219108.2308680067
286,26.2575,22.5,7.75,248341.3101637795
287,26.2575,22.5,8.25,258650.00085627174
288,26.2575,22.5,8.75,281342.1848500708
