,Tp,Te,Hs,Pw
160,18.0885,15.5,7.75,95895.29550616488
161,18.0885,15.5,8.25,109441.23588996276
162,18.0885,15.5,8.75,128812.37706688746
163,19.2555,16.5,0.25,167.64818187663818
164,19.2555,16.5,0.75,1217.1098302107223
165,19.2555,16.5,1.25,3247.175570653421
166,19.2555,16.5,1.75,5815.320051173567
167,19.2555,16.5,2.25,9309.449516248216
168,19.2555,16.5,2.75,13521.408885117868
169,19.2555,16.5,3.25,19182.35127031061
170,19.2555,16.5,3.75,25313.397413750976
171,19.2555,16.5,4.25,30909.508510621316
172,19.2555,16.5,4.75,35647.29375583101
173,19.2555,16.5,5.25,42335.86737080424
174,19.2555,16.5,5.75,52698.07151731894
175,19.2555,16.5,6.25,64716.295354676186
176,19.2555,16.5,6.75,74231.19696927864
177,19.2555,16.5,7.25,79403.4488385405
178,19.2555,16.5,7.75,90432.75062895528
179,19.2555,16.5,8.25,102481.4233346919
180,19.2555,16.5,8.75,121934.21793046221
181,20.4225,17.5,0.25,161.92819164129472
182,20.4225,17.5,0.75,1147.486920294085
183,20.4225,17.5,1.25,2949.6109506502853
184,20.4225,17.5,1.75,5706.099385738481
185,20.4225,17.5,2.25,8588.02227278812
186,20.4225,17.5,2.75,13262.241940213791
187,20.4225,17.5,3.25,18768.34996851143
188,20.4225,17.5,3.75,23575.118690323172
189,20.4225,17.5,4.25,29957.4130175367
190,20.4225,17.5,4.75,35299.60946268793
191,20.4225,17.5,5.25,39978.111976175074
192,20.4225,17.5,5.75,49805.52470860302
193,20.4225,17.5,6.25,59067.83857860839
194,20.4225,17.5,6.75,73226.5028357469
195,20.4225,17.5,7.25,76269.57684872064
196,20.4225,17.5,7.75,90929.0473940125
197,20.4225,17.5,8.25,97759.15882566737
198,20.4225,17.5,8.75,101668.94773111168
199,21.5895,18.5,0.25,153.93195767229136
200,21.5895,18.5,0.75,1006.3364745865711
201,21.5895,18.5,1.25,2721.8995266594216
202,21.5895,18.5,1.75,5081.600445807603
203,21.5895,18.5,2.25,7906.422773158221
204,21.5895,18.5,2.75,11453.407090633254
205,21.5895,18.5,3.25,16071.381527765572
206,21.5895,18.5,3.75,21000.73236847518
207,21.5895,18.5,4.25,27440.723194601764
208,21.5895,18.5,4.75,33605.50229956228
209,21.5895,18.5,5.25,40657.03620035088
210,21.5895,18.5,5.75,48190.207606357384
211,21.5895,18.5,6.25,54437.370113797326
212,21.5895,18.5,6.75,62503.26408593677
213,21.5895,18.5,7.25,75637.38046055441
214,21.5895,18.5,7.75,89135.46351492974
215,21.5895,18.5,8.25,99057.76978319995
216,21.5895,18.5,8.75,109593.94285821784
217,22.7565,19.5,0.25,141.85923365557574
218,22.7565,19.5,0.75,954.8636961188917
219,22.7565,19.5,1.25,2471.6796546182572
220,22.7565,19.5,1.75,4763.206488485626
221,22.7565,19.5,2.25,8056.443060745145
222,22.7565,19.5,2.75,11640.594058473727
223,22.7565,19.5,3.25,14039.060649210089
224,22.7565,19.5,3.75,21737.876876664053
225,22.7565,19.5,4.25,27174.397095949163
226,22.7565,19.5,4.75,32811.21518824559
227,22.7565,19.5,5.25,39798.67128089212
228,22.7565,19.5,5.75,47204.29321216852
229,22.7565,19.5,6.25,56064.12629980223
230,22.7565,19.5,6.75,58454.8527994113
231,22.7565,19.5,7.25,67687.1726194434
232,22.7565,19.5,7.75,78028.85703295222
233,22.7565,19.5,8.25,90566.65926840946
234,22.7565,19.5,8.75,112762.40998577831
235,23.9235,20.5,0.25,139.7414589461458
236,23.9235,20.5,0.75,906.5429264643051
237,23.9235,20.5,1.25,2330.0771319130276
238,23.9235,20.5,1.75,4717.124303180952
239,23.9235,20.5,2.25,7607.121092218404
240,23.9235,20.5,2.75,12368.862379575372
