,Tp,Te,Hs,Pw
0,1.7505000000000002,1.5,0.25,139.67486131696705
1,2.9175,2.5,0.25,378.148234600387
2,2.9175,2.5,0.75,3385.5242481990226
3,4.0845,3.5,0.25,605.2393514962273
4,4.0845,3.5,0.75,5387.340388458944
5,4.0845,3.5,1.25,14979.310981877436
6,5.2515,4.5,0.25,712.8395923933126
7,5.2515,4.5,0.75,6307.095093076322
8,5.2515,4.5,1.25,17533.71314771783
9,5.2515,4.5,1.75,34098.196623299875
10,6.4185,5.5,0.25,754.7426371004789
11,6.4185,5.5,0.75,6617.652560443825
12,6.4185,5.5,1.25,18043.291476491813
13,6.4185,5.5,1.75,34747.69864566336
14,6.4185,5.5,2.25,57669.17426330867
15,7.585500000000001,6.5,0.25,749.9404728368315
16,7.585500000000001,6.5,0.75,6865.481138803834
17,7.585500000000001,6.5,1.25,18777.329550217688
18,7.585500000000001,6.5,1.75,36742.471327988955
19,7.585500000000001,6.5,2.25,57940.29399290119
20,7.585500000000001,6.5,2.75,78554.18773217702
21,7.585500000000001,6.5,3.25,102941.32450431712
22,7.585500000000001,6.5,3.75,121565.93047381338
23,8.7525,7.5,0.25,800.4083016417036
24,8.7525,7.5,0.75,7313.853229483863
25,8.7525,7.5,1.25,18664.162134288174
26,8.7525,7.5,1.75,33985.97660910171
27,8.7525,7.5,2.25,49356.984853096
28,8.7525,7.5,2.75,67332.29741729044
29,8.7525,7.5,3.25,81675.53546041889
30,8.7525,7.5,3.75,94422.07712275047
31,8.7525,7.5,4.25,108445.07124599795
32,9.919500000000001,8.5,0.25,845.6725747051973
33,9.919500000000001,8.5,0.75,7073.034296004301
34,9.919500000000001,8.5,1.25,18323.00981973171
35,9.919500000000001,8.5,1.75,29848.048042003953
36,9.919500000000001,8.5,2.25,42510.616887146156
37,9.919500000000001,8.5,2.75,56326.643240636346
38,9.919500000000001,8.5,3.25,67191.36482664617
39,9.919500000000001,8.5,3.75,77325.79278750687
40,9.919500000000001,8.5,4.25,88208.00010816248
41,9.919500000000001,8.5,4.75,99632.23281096708
42,11.086500000000001,9.5,0.25,936.1559763789763
43,11.086500000000001,9.5,0.75,6885.562383185361
44,11.086500000000001,9.5,1.25,15666.979062664072
45,11.086500000000001,9.5,1.75,26879.490209726173
46,11.086500000000001,9.5,2.25,36331.35893395352
47,11.086500000000001,9.5,2.75,45860.69376202239
48,11.086500000000001,9.5,3.25,55909.20658068575
49,11.086500000000001,9.5,3.75,63176.270136006795
50,11.086500000000001,9.5,4.25,71596.30998815852
51,11.086500000000001,9.5,4.75,81849.21788378104
52,12.2535,10.5,0.25,782.0811880456022
53,12.2535,10.5,0.75,6029.380033958122
54,12.2535,10.5,1.25,13019.226026585431
55,12.2535,10.5,1.75,22093.804891856435
56,12.2535,10.5,2.25,31004.922490785488
57,12.2535,10.5,2.75,37566.41594435993
58,12.2535,10.5,3.25,45616.29595071529
59,12.2535,10.5,3.75,54757.86917961392
60,12.2535,10.5,4.25,63238.209692878954
61,12.2535,10.5,4.75,67958.78729641305
62,13.4205,11.5,0.25,730.9620632447128
63,13.4205,11.5,0.75,5282.329246917123
64,13.4205,11.5,1.25,11558.321432537066
65,13.4205,11.5,1.75,19029.884823511722
66,13.4205,11.5,2.25,25957.009645823993
67,13.4205,11.5,2.75,32364.918009297835
68,13.4205,11.5,3.25,38959.35097348736
69,13.4205,11.5,3.75,46000.87045251578
70,13.4205,11.5,4.25,51073.577385550576
71,13.4205,11.5,4.75,57119.992841109815
72,14.5875,12.5,0.25,604.1633947827036
