,Tp,Te,Hs,Pw
42,9.919500000000001,8.5,5.25,532877.145857187
43,11.086500000000001,9.5,0.25,1887.3948867563684
44,11.086500000000001,9.5,0.75,15929.036943825196
45,11.086500000000001,9.5,1.25,43248.59100414375
46,11.086500000000001,9.5,1.75,92438.95583178547
47,11.086500000000001,9.5,2.25,134903.4530364441
48,11.086500000000001,9.5,2.75,201944.56416742853
49,11.086500000000001,9.5,3.25,245989.03553064354
50,11.086500000000001,9.5,3.75,301538.74845635693
51,11.086500000000001,9.5,4.25,361372.0401321983
52,11.086500000000001,9.5,4.75,416998.69816992956
53,11.086500000000001,9.5,5.25,469753.462990321
54,11.086500000000001,9.5,5.75,533646.2428678971
55,11.086500000000001,9.5,6.25,564984.378221113
56,12.2535,10.5,0.25,1835.9824970510695
57,12.2535,10.5,0.75,16162.320373504948
58,12.2535,10.5,1.25,41712.32795806182
59,12.2535,10.5,1.75,85283.04038915326
60,12.2535,10.5,2.25,141733.06293635487
61,12.2535,10.5,2.75,183167.68138760433
62,12.2535,10.5,3.25,256871.2061370742
63,12.2535,10.5,3.75,335028.6978546117
64,12.2535,10.5,4.25,390178.9375897861
65,12.2535,10.5,4.75,454948.131847071
66,12.2535,10.5,5.25,512751.8444801615
67,12.2535,10.5,5.75,619034.813137302
68,12.2535,10.5,6.25,673320.5630834004
69,12.2535,10.5,6.75,709131.7008052663
70,12.2535,10.5,7.25,784840.5533315766
71,12.2535,10.5,7.75,835972.4410558857
72,12.2535,10.5,8.25,913839.8429205864
73,13.4205,11.5,0.25,1803.5875922011585
74,13.4205,11.5,0.75,15663.267999521111
75,13.4205,11.5,1.25,41330.7814438535
76,13.4205,11.5,1.75,80439.88404275947
77,13.4205,11.5,2.25,125656.44395287271
78,13.4205,11.5,2.75,184569.27312475911
79,13.4205,11.5,3.25,228125.11534359975
80,13.4205,11.5,3.75,291950.01729901857
81,13.4205,11.5,4.25,340401.01983520464
82,13.4205,11.5,4.75,387342.1479453688
83,13.4205,11.5,5.25,451913.8305595156
84,13.4205,11.5,5.75,507510.90472696524
85,13.4205,11.5,6.25,568347.4838593075
86,13.4205,11.5,6.75,603304.3478140116
87,13.4205,11.5,7.25,685926.0480052665
88,13.4205,11.5,7.75,720476.7557208544
89,13.4205,11.5,8.25,782148.2281539618
90,13.4205,11.5,8.75,833507.9143528193
91,14.5875,12.5,0.25,1619.562441802005
92,14.5875,12.5,0.75,15419.810773668236
93,14.5875,12.5,1.25,40546.512544908896
94,14.5875,12.5,1.75,69207.65761353006
95,14.5875,12.5,2.25,114356.72565402814
96,14.5875,12.5,2.75,151713.83844062645
97,14.5875,12.5,3.25,206240.26080721227
98,14.5875,12.5,3.75,246330.12760750024
99,14.5875,12.5,4.25,302564.1399928509
100,14.5875,12.5,4.75,367281.5204627908
101,14.5875,12.5,5.25,407934.7314338743
102,14.5875,12.5,5.75,442405.2926950172
103,14.5875,12.5,6.25,486521.28185137344
104,14.5875,12.5,6.75,523207.3897506083
105,14.5875,12.5,7.25,565949.0962259315
106,14.5875,12.5,7.75,630042.3689303403
107,14.5875,12.5,8.25,658663.3783731343
108,14.5875,12.5,8.75,709387.9458383762
109,15.7545,13.5,0.25,1602.3187939924885
110,15.7545,13.5,0.75,14183.321230273714
111,15.7545,13.5,1.25,38560.589835076935
112,15.7545,13.5,1.75,68599.53605117164
113,15.7545,13.5,2.25,99002.40374027468
114,15.7545,13.5,2.75,147584.5329785311
115,15.7545,13.5,3.25,183683.58625081863
116,15.7545,13.5,3.75,226084.65467311823
117,15.7545,13.5,4.25,277299.18954595254
118,15.7545,13.5,4.75,303687.6270485196
119,15.7545,13.5,5.25,339853.9063200818
120,15.7545,13.5,5.75,394453.3463334336
121,15.7545,13.5,6.25,427390.36026730714
122,15.7545,13.5,6.75,474000.8352617991
123,15.7545,13.5,7.25,516818.3128331499
124,15.7545,13.5,7.75,560239.7573143687
125,15.7545,13.5,8.25,588129.2105793931
126,15.7545,13.5,8.75,613403.7195924113
127,16.9215,14.5,0.25,1577.719071965077
128,16.9215,14.5,0.75,13911.253367098758
129,16.9215,14.5,1.25,35178.84431934612
130,16.9215,14.5,1.75,60254.142660256475
131,16.9215,14.5,2.25,85561.2823202535
132,16.9215,14.5,2.75,128547.68599710734
133,16.9215,14.5,3.25,157568.59379741357
134,16.9215,14.5,3.75,201753.16602868144
135,16.9215,14.5,4.25,232390.75125980284
136,16.9215,14.5,4.75,262078.21705747067
137,16.9215,14.5,5.25,285279.4918464836
138,16.9215,14.5,5.75,319991.42811977933
139,16.9215,14.5,6.25,371010.3920181008
140,16.9215,14.5,6.75,377911.49770089117
141,16.9215,14.5,7.25,401573.73782313976
142,16.9215,14.5,7.75,435854.90715938935
143,16.9215,14.5,8.25,474345.431873683
144,16.9215,14.5,8.75,529056.873188319
145,18.0885,15.5,0.25,1454.690833065408
146,18.0885,15.5,0.75,10611.852214137763
147,18.0885,15.5,1.25,29616.094968561945
148,18.0885,15.5,1.75,54645.06512189748
149,18.0885,15.5,2.25,81009.23558138138
150,18.0885,15.5,2.75,110756.12301575622
151,18.0885,15.5,3.25,141631.79306492413
152,18.0885,15.5,3.75,173913.4190240411
153,18.0885,15.5,4.25,212807.12679083642
154,18.0885,15.5,4.75,249985.0651167101
155,18.0885,15.5,5.25,281961.76542798226
156,18.0885,15.5,5.75,315018.7870571022
157,18.0885,15.5,6.25,338966.55330692383
158,18.0885,15.5,6.75,364305.8958082709
159,18.0885,15.5,7.25,404296.53483139677
160,18.0885,15.5,7.75,450277.4082438376
161,18.0885,15.5,8.25,469761.6215709452
162,18.0885,15.5,8.75,515175.8094378836
163,19.2555,16.5,0.25,1162.1866777957248
164,19.2555,16.5,0.75,10996.403131347035
165,19.2555,16.5,1.25,27640.720343807956
166,19.2555,16.5,1.75,46981.700750723416
167,19.2555,16.5,2.25,70185.73680295885
168,19.2555,16.5,2.75,101989.04621543815
169,19.2555,16.5,3.25,134654.3212574791
170,19.2555,16.5,3.75,162557.03672755096
171,19.2555,16.5,4.25,191216.11928237343
172,19.2555,16.5,4.75,209653.35055328783
173,19.2555,16.5,5.25,233971.9445142737
174,19.2555,16.5,5.75,280008.38090287487
175,19.2555,16.5,6.25,302541.2122398164
176,19.2555,16.5,6.75,330492.72418146
177,19.2555,16.5,7.25,362238.64444591274
178,19.2555,16.5,7.75,392038.671874999
179,19.2555,16.5,8.25,427475.4487966675
180,19.2555,16.5,8.75,467894.4210541815
181,20.4225,17.5,0.25,1124.7880068549973
