,Tp,Te,Hs,Pw
157,18.0885,15.5,6.25,101125.96907947428
158,18.0885,15.5,6.75,111695.12273835832
159,18.0885,15.5,7.25,123337.66065872363
160,18.0885,15.5,7.75,130494.63426095858
161,18.0885,15.5,8.25,148669.06460141463
162,18.0885,15.5,8.75,173986.00983577606
163,19.2555,16.5,0.25,483.2428531842473
164,19.2555,16.5,0.75,4138.34689982698
165,19.2555,16.5,1.25,10170.49295316407
166,19.2555,16.5,1.75,16824.31437076093
167,19.2555,16.5,2.25,24100.91431647717
168,19.2555,16.5,2.75,33580.31933640223
169,19.2555,16.5,3.25,43277.034469903636
170,19.2555,16.5,3.75,51656.33044569076
171,19.2555,16.5,4.25,59281.931504631546
172,19.2555,16.5,4.75,65486.58613056062
173,19.2555,16.5,5.25,74950.64619617398
174,19.2555,16.5,5.75,85341.6826263946
175,19.2555,16.5,6.25,94442.39251329716
176,19.2555,16.5,6.75,106322.22676686973
177,19.2555,16.5,7.25,122114.3429175813
178,19.2555,16.5,7.75,131464.44846365947
179,19.2555,16.5,8.25,139215.6553411855
180,19.2555,16.5,8.75,163824.32864134153
181,20.4225,17.5,0.25,432.72900484489867
182,20.4225,17.5,0.75,3673.681206448915
183,20.4225,17.5,1.25,8819.620107498891
184,20.4225,17.5,1.75,15806.098907220758
185,20.4225,17.5,2.25,22028.835389374573
186,20.4225,17.5,2.75,29952.05350170376
187,20.4225,17.5,3.25,37956.263127360464
188,20.4225,17.5,3.75,44094.51793892692
189,20.4225,17.5,4.25,51788.66988386041
190,20.4225,17.5,4.75,60924.86363099655
191,20.4225,17.5,5.25,66157.95372125861
192,20.4225,17.5,5.75,75565.2500483832
193,20.4225,17.5,6.25,82728.20097674393
194,20.4225,17.5,6.75,96821.52759682445
195,20.4225,17.5,7.25,106243.46221412533
196,20.4225,17.5,7.75,118800.72578612396
197,20.4225,17.5,8.25,128882.35187542625
198,20.4225,17.5,8.75,136177.7986851545
199,21.5895,18.5,0.25,369.93509802569713
200,21.5895,18.5,0.75,3190.205926725535
201,21.5895,18.5,1.25,7814.048237335494
202,21.5895,18.5,1.75,13604.20993700553
203,21.5895,18.5,2.25,19413.36868469377
204,21.5895,18.5,2.75,25117.062894303566
205,21.5895,18.5,3.25,32753.933223867
206,21.5895,18.5,3.75,38978.36842346261
207,21.5895,18.5,4.25,45129.36542597894
208,21.5895,18.5,4.75,51924.09903109541
209,21.5895,18.5,5.25,61593.57436036116
210,21.5895,18.5,5.75,68187.8657568527
211,21.5895,18.5,6.25,77042.02768078027
212,21.5895,18.5,6.75,83280.03527336771
213,21.5895,18.5,7.25,97679.09208406766
214,21.5895,18.5,7.75,113716.93161595995
215,21.5895,18.5,8.25,121021.38183293022
216,21.5895,18.5,8.75,135400.2395805997
217,22.7565,19.5,0.25,344.1032720104891
218,22.7565,19.5,0.75,2832.100430675001
219,22.7565,19.5,1.25,6946.089929574817
220,22.7565,19.5,1.75,12215.418658247003
221,22.7565,19.5,2.25,17932.47545802938
222,22.7565,19.5,2.75,24027.944006068872
223,22.7565,19.5,3.25,28940.511591967723
224,22.7565,19.5,3.75,35575.983650524555
225,22.7565,19.5,4.25,41798.24494342081
226,22.7565,19.5,4.75,46289.80357857308
227,22.7565,19.5,5.25,53089.99296556421
228,22.7565,19.5,5.75,61886.649071756096
229,22.7565,19.5,6.25,68453.70781432862
230,22.7565,19.5,6.75,73992.22248535487
231,22.7565,19.5,7.25,82742.2905475929
232,22.7565,19.5,7.75,89809.20616547554
233,22.7565,19.5,8.25,108736.51327852179
234,22.7565,19.5,8.75,129800.33924334828
235,23.9235,20.5,0.25,286.63895519140414
236,23.9235,20.5,0.75,2314.1995486450746
237,23.9235,20.5,1.25,5703.74087958768
238,23.9235,20.5,1.75,10591.498894717664
239,23.9235,20.5,2.25,16283.485133658765
240,23.9235,20.5,2.75,22153.685731874364
241,23.9235,20.5,3.25,26455.60656718426
242,23.9235,20.5,3.75,32543.448755686994
243,23.9235,20.5,4.25,38787.014352875114
244,23.9235,20.5,4.75,43436.20684419423
245,23.9235,20.5,5.25,50252.33802574453
246,23.9235,20.5,5.75,58572.163255557774
247,23.9235,20.5,6.25,60803.52401213046
248,23.9235,20.5,6.75,71350.26209737736
249,23.9235,20.5,7.25,75316.64371027486
250,23.9235,20.5,7.75,92485.90046886176
251,23.9235,20.5,8.25,96809.11111549422
252,23.9235,20.5,8.75,126522.75516585787
253,25.090500000000002,21.5,0.25,248.19327525509902
254,25.090500000000002,21.5,0.75,2031.6198568467669
255,25.090500000000002,21.5,1.25,5517.699556476808
256,25.090500000000002,21.5,1.75,9311.743371698965
257,25.090500000000002,21.5,2.25,14296.659851788463
258,25.090500000000002,21.5,2.75,18789.201100333066
259,25.090500000000002,21.5,3.25,23643.03736030147
260,25.090500000000002,21.5,3.75,29624.668011461905
261,25.090500000000002,21.5,4.25,33101.94825311422
262,25.090500000000002,21.5,4.75,38757.38210985232
263,25.090500000000002,21.5,5.25,46956.46650443058
264,25.090500000000002,21.5,5.75,50930.7694868024
265,25.090500000000002,21.5,6.25,61210.298853684035
266,25.090500000000002,21.5,6.75,62956.6798554156
267,25.090500000000002,21.5,7.25,71200.96784932211
268,25.090500000000002,21.5,7.75,82284.25950151548
269,25.090500000000002,21.5,8.25,92515.51829020074
270,25.090500000000002,21.5,8.75,108570.37521439728
271,26.2575,22.5,0.25,223.20929568502598
272,26.2575,22.5,0.75,1905.8632104922879
273,26.2575,22.5,1.25,4710.809806500045
274,26.2575,22.5,1.75,8227.784806758438
275,26.2575,22.5,2.25,12725.129960497858
276,26.2575,22.5,2.75,16829.43921817917
277,26.2575,22.5,3.25,21647.35086300687
278,26.2575,22.5,3.75,24742.461617930294
279,26.2575,22.5,4.25,31579.708649190074
280,26.2575,22.5,4.75,37175.852180196984
281,26.2575,22.5,5.25,40129.11280331583
282,26.2575,22.5,5.75,47224.48693787414
283,26.2575,22.5,6.25,51182.30763832786
284,26.2575,22.5,6.75,66262.98537558595
285,26.2575,22.5,7.25,65430.08043618372
286,26.2575,22.5,7.75,75922.81602897609
287,26.2575,22.5,8.25,83808.37341029318
288,26.2575,22.5,8.75,92655.9723213412
